Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg2732.1	38.907	48.351	14.931	13.217	3.629	0.197	0.844	0.096	0.171	0.186	2.989	0.681	0.885	0.877	0.000	0.000	0.300	0.000
evm.model.Seg273.4	15.522	21.890	8.351	7.298	2.186	0.000	0.051	0.021	0.050	0.000	0.048	0.025	0.000	0.000	0.000	0.000	0.000	0.072
evm.model.Seg2753.1	0.419	0.207	0.000	0.455	0.640	0.000	0.000	0.000	0.000	0.000	0.331	0.533	0.000	0.000	1.055	0.201	0.000	0.405
evm.model.Seg2754.5.2.57f48f7a	2.887	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2762.2	0.768	0.865	1.834	1.902	1.316	1.368	0.128	0.309	0.321	0.484	0.787	0.976	1.348	0.918	0.507	1.424	1.086	0.738
evm.model.Seg2768.1	3.027	0.310	4.023	4.272	2.506	4.455	0.179	0.395	0.452	0.753	0.000	0.943	1.158	2.453	0.000	0.000	1.810	0.000
evm.model.Seg2781.2	0.194	0.672	0.361	0.348	0.141	0.120	0.307	0.000	0.020	0.019	0.041	0.025	0.066	0.439	0.243	1.023	0.077	0.000
evm.model.Seg2805.2	1.839	0.065	2.189	3.080	7.199	5.088	0.153	0.181	0.231	0.353	1.629	0.558	0.430	2.090	0.406	0.694	1.795	0.058
evm.model.Seg2813.2	74.189	40.925	24.713	46.085	11.125	13.861	37.764	10.016	8.634	9.289	8.070	5.611	4.061	1.151	0.669	0.402	2.103	0.593
evm.model.Seg2814.2	8.685	6.031	16.028	13.712	3.413	3.232	0.281	1.376	1.948	1.376	3.189	4.102	4.996	5.578	0.142	0.548	3.159	0.347
evm.model.Seg2816.4	0.085	3.319	0.076	0.040	0.007	0.043	0.000	0.000	0.000	0.074	0.124	0.049	0.083	0.000	0.000	0.091	0.000	0.000
evm.model.Seg2831.4	0.388	0.336	2.585	1.855	1.376	0.487	0.077	0.000	0.080	0.223	0.159	0.263	0.132	0.000	0.000	1.169	0.293	0.275
evm.model.Seg2838.2	7.412	8.020	8.032	9.628	5.630	5.738	1.483	4.203	4.357	1.711	0.608	0.000	0.000	1.912	0.852	1.498	2.704	6.552
evm.model.Seg2846.4	1.956	3.681	0.987	1.346	1.004	1.069	0.639	0.117	0.171	0.474	0.725	0.287	0.066	2.577	0.183	0.237	1.348	3.312
evm.model.Seg284.8	4.447	5.282	6.343	8.577	13.126	9.680	0.384	1.109	1.546	1.255	1.284	2.289	2.084	3.988	8.761	2.849	3.274	1.692
evm.model.Seg2848.3	3.073	1.976	2.744	2.417	0.573	0.043	0.384	0.000	0.000	0.037	0.166	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2848.4	1.265	0.878	0.646	0.094	2.335	6.028	2.813	0.107	0.201	0.000	0.076	0.074	0.050	0.507	0.000	0.840	0.193	0.000
evm.model.Seg2859.2.1.57f48f7a	0.846	0.000	0.257	0.542	0.446	0.325	0.026	0.064	0.000	0.037	0.062	0.074	0.298	0.000	0.000	0.000	0.000	0.043
evm.model.Seg2861.4	7.691	8.536	3.293	3.180	0.796	0.068	0.000	0.000	0.000	0.000	0.193	0.098	0.058	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2867.2	20.164	38.485	6.962	6.267	5.354	4.874	9.000	6.667	6.064	6.425	7.042	6.505	6.741	7.449	20.321	19.632	10.246	12.800
evm.model.Seg2877.1	90.092	81.283	56.255	29.099	23.887	12.527	1.662	6.699	8.183	6.453	21.277	20.984	20.199	61.475	2.271	4.803	60.859	4.932
evm.model.Seg2877.4	30.059	12.178	20.885	13.706	5.064	3.583	0.665	1.909	2.671	1.971	9.465	7.391	7.634	11.026	0.000	1.224	14.152	1.302
evm.model.Seg2881.8	1.739	0.000	0.549	1.085	1.502	2.266	0.230	0.000	0.000	0.000	0.028	0.000	0.000	1.247	0.000	0.146	1.171	0.926
evm.model.Seg2885.2	2.872	14.335	4.905	21.640	6.061	8.132	8.438	2.549	2.540	3.329	12.792	8.056	11.133	5.372	7.139	7.122	12.572	9.112
evm.model.Seg2922.1	0.093	0.052	0.111	0.100	0.037	0.086	0.026	0.011	0.010	0.009	0.041	0.008	0.008	0.055	0.122	0.000	0.015	0.000
evm.model.Seg29.2.2.57f48f7a	1.350	2.544	0.472	1.527	0.491	0.145	0.281	0.203	0.000	0.056	0.048	0.000	0.000	0.308	0.385	0.420	0.270	0.275
evm.model.Seg2934.1	10.633	4.804	8.101	11.335	7.630	10.432	1.892	2.379	1.737	2.473	0.725	1.903	1.935	1.206	1.744	0.712	2.858	0.795
evm.model.Seg2939.4	3.104	1.227	4.217	5.832	3.265	3.198	0.256	0.629	0.000	0.288	1.298	0.000	1.505	1.391	0.000	0.000	1.564	0.000
evm.model.Seg2941.1	3.586	0.116	2.578	3.542	1.346	3.138	0.230	0.384	0.522	0.670	1.678	1.255	0.802	5.626	0.000	0.000	7.372	0.795
evm.model.Seg2941.3.1.57f48f7a	0.823	1.356	5.113	1.085	0.632	0.154	0.588	0.629	0.813	0.893	0.566	0.230	0.447	0.000	0.588	0.000	0.000	0.116
evm.model.Seg2942.4	1.428	5.928	2.077	1.272	0.037	0.000	0.000	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.061	0.000	0.000	0.000
evm.model.Seg2942.5	5.697	1.705	9.838	4.988	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2944.2	0.442	0.323	1.667	1.205	0.625	0.308	0.000	0.000	0.000	0.000	0.000	0.870	0.529	1.028	0.000	0.000	1.171	0.550
evm.model.Seg2946.2	20.474	98.652	5.023	9.293	18.793	8.115	5.727	5.184	5.823	3.031	2.851	3.790	2.200	1.747	0.000	0.000	0.000	3.095
evm.model.Seg2949.1	2.088	4.288	2.953	3.890	12.553	7.431	2.966	0.384	0.532	0.716	2.913	1.436	0.653	1.939	1.420	1.571	0.324	2.878
evm.model.Seg2952.1	1.886	0.220	4.933	3.000	2.707	3.172	0.000	0.491	0.572	0.502	0.449	0.960	1.290	0.487	0.304	1.589	2.465	0.405
evm.model.Seg2953.1	11.937	41.003	8.414	3.696	1.577	1.488	5.063	0.779	0.572	1.209	2.016	1.009	0.935	0.192	1.927	0.840	0.663	1.779
evm.model.Seg2954.7	10.059	4.003	6.545	3.535	4.224	6.225	6.597	0.000	0.904	0.000	0.435	0.000	0.587	0.000	0.000	3.853	4.645	8.678
evm.model.Seg2956.1	0.000	5.579	0.000	0.000	0.030	0.000	0.000	0.000	0.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2961.1	255.336	77.550	135.980	94.393	49.722	54.597	29.787	0.000	0.000	10.647	15.644	7.949	0.422	11.663	81.404	49.089	9.676	0.000
evm.model.Seg2963.3	0.792	0.349	1.827	1.085	0.610	0.616	0.077	0.032	0.191	0.344	0.117	0.418	0.496	1.007	1.095	0.603	2.411	0.231
evm.model.Seg2966.1	2.227	1.149	3.703	6.314	2.871	2.155	0.511	0.437	0.733	0.939	0.863	1.518	1.390	2.762	0.000	0.000	2.604	0.000
evm.model.Seg2966.2	2.802	1.240	6.170	6.254	5.265	4.583	1.023	0.640	0.813	0.502	1.602	1.641	1.737	1.789	0.649	0.000	1.841	0.839
evm.model.Seg2966.3	4.362	1.356	10.116	9.354	9.430	11.629	1.713	2.485	1.556	2.278	2.782	2.157	2.043	8.819	0.000	3.744	6.802	2.878
evm.model.Seg2973.3	4.098	2.312	4.349	3.308	1.420	2.266	0.409	0.619	0.622	0.809	4.591	2.108	2.581	1.151	3.164	3.068	3.359	1.012
evm.model.Seg298.9.1.57f48f7a	477.376	942.176	234.692	94.828	21.649	19.060	35.029	26.699	25.441	26.055	27.124	25.331	24.111	38.135	46.523	43.263	30.568	70.799
evm.model.Seg2990.3	0.396	0.245	0.222	0.636	0.342	0.539	0.000	0.331	0.823	0.223	0.000	0.000	0.000	0.000	0.000	0.712	0.370	0.636
evm.model.Seg2998.3	0.970	1.085	0.813	1.299	1.130	1.180	0.332	0.043	0.020	0.028	0.124	0.304	0.314	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3003.1	2.196	7.968	1.181	2.189	2.201	1.206	0.000	0.491	1.375	0.000	1.961	0.779	1.133	0.000	0.000	0.000	1.248	0.000
evm.model.Seg3003.1.1.57f48f7a	30.471	9.841	15.250	13.364	4.730	6.712	7.517	3.253	2.018	4.789	3.949	3.823	3.532	3.947	4.421	6.136	1.202	5.424
evm.model.Seg3003.4.1.57f48f7a	0.101	0.142	0.250	0.248	0.112	0.180	0.000	0.000	0.000	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3014.2	1.692	2.157	10.130	5.363	2.127	4.746	3.094	0.661	0.371	0.400	0.808	0.591	0.720	0.000	0.000	0.256	0.000	0.043
evm.model.Seg3017.1	0.799	0.917	1.431	2.919	2.908	1.274	0.000	0.043	0.251	0.065	0.055	0.090	0.116	0.000	0.000	0.000	0.000	0.362
evm.model.Seg3035.3	8.064	11.959	6.329	7.151	5.526	2.924	0.920	0.309	0.321	0.521	1.698	0.648	0.720	0.836	3.955	0.000	0.431	0.304
evm.model.Seg3043.3.1.57f48f7a	19.178	10.628	11.325	13.284	2.781	0.829	0.000	0.000	0.321	0.000	2.244	0.000	1.828	2.858	0.000	3.068	1.749	0.651
evm.model.Seg3049.1	131.506	165.549	62.494	35.332	22.883	23.780	66.529	30.465	25.522	24.130	19.026	37.612	34.731	26.807	154.109	123.781	41.122	86.044
evm.model.Seg3050.1	0.481	0.801	1.542	2.571	1.391	1.685	0.179	0.341	0.422	0.558	0.566	0.427	0.438	0.850	0.406	0.329	0.770	0.767
evm.model.Seg306.2	0.000	10.306	0.000	0.000	1.755	2.326	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	13.608	0.000	0.000	0.000
evm.model.Seg3068.1	8.041	6.974	12.777	10.398	3.726	3.403	1.969	0.469	0.161	0.288	0.690	0.271	0.860	0.000	0.142	0.365	0.000	0.058
evm.model.Seg3070.2.2.57f48f7a	0.186	0.052	0.042	0.743	0.312	0.299	0.000	0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.122	0.603	0.724	0.000
evm.model.Seg3076.2.1.57f48f7a	10.904	15.433	3.918	0.000	1.971	2.018	5.881	4.757	1.626	1.981	1.084	3.798	2.730	10.293	14.379	10.190	0.062	7.159
evm.model.Seg3085.1	27.894	16.479	29.722	23.099	4.135	2.369	6.136	4.939	3.444	7.662	18.212	19.622	18.462	23.456	0.000	4.712	22.618	5.366
evm.model.Seg3085.2	11.758	10.758	6.864	4.078	6.306	4.173	0.818	2.069	2.199	1.943	2.161	3.142	2.647	2.529	3.367	5.059	4.900	0.318
evm.model.Seg3087.3	4.540	7.374	1.431	0.516	0.342	0.000	7.645	0.704	0.261	0.000	0.290	0.213	0.000	0.000	14.054	6.227	0.000	3.008
evm.model.Seg310.1	4.936	10.138	5.211	6.267	2.952	3.728	0.409	0.672	0.853	1.413	2.354	1.501	1.100	2.186	1.075	0.877	0.940	0.824
evm.model.Seg310.2	3.834	4.959	2.619	3.569	0.900	1.454	2.148	0.405	0.422	0.660	0.815	0.566	0.430	0.877	0.000	0.384	1.125	3.688
evm.model.Seg3103.5	43.005	43.805	76.834	58.686	13.922	19.376	54.997	24.598	22.138	20.541	11.156	11.115	12.374	14.192	37.214	32.178	12.696	54.050
evm.model.Seg3105.1	3.260	5.708	1.841	1.031	0.097	0.128	0.741	0.160	0.301	0.167	0.069	0.254	0.190	0.000	2.941	4.091	0.000	0.535
evm.model.Seg3125.3	4.044	15.923	4.738	5.202	4.633	2.497	5.446	1.845	1.928	1.274	0.973	0.640	0.778	0.000	0.345	0.292	0.000	0.000
evm.model.Seg3125.5	7.047	6.070	5.551	4.941	3.934	2.924	4.960	0.405	0.592	0.772	0.449	1.017	0.728	0.000	1.278	1.041	0.000	0.000
evm.model.Seg3125.6	7.816	12.772	4.030	4.446	1.978	2.009	2.582	2.709	2.972	2.845	1.857	1.723	1.729	0.000	1.217	1.753	0.000	0.043
evm.model.Seg3131.1.1.57f48f7a	1.040	3.022	0.459	1.848	0.223	0.060	0.869	0.256	0.131	0.205	0.000	0.000	0.066	0.000	2.413	0.237	0.000	0.680
evm.model.Seg3136.1	83.953	327.119	89.938	70.236	13.691	7.525	5.830	11.360	12.389	12.572	20.186	20.008	14.665	12.013	52.749	46.897	9.252	11.658
evm.model.Seg3140.4	0.000	19.397	0.000	0.000	1.644	0.171	0.281	0.000	0.110	0.000	0.000	0.000	0.000	0.000	4.867	0.000	0.000	0.000
evm.model.Seg3146.1	10.943	1.885	7.677	5.879	9.787	6.738	0.000	0.000	0.000	0.493	2.775	0.829	0.240	0.000	2.048	1.644	3.004	0.000
evm.model.Seg3.15	89.983	117.714	38.615	24.398	15.833	10.312	22.884	20.043	17.921	18.402	23.652	24.191	22.473	36.065	86.657	108.185	32.779	52.416
evm.model.Seg3151.2	19.535	16.982	23.629	50.431	81.388	14.143	8.361	4.299	1.345	0.762	1.498	1.813	2.134	1.597	0.203	0.493	0.362	0.752
evm.model.Seg315.2	3.469	1.227	5.100	4.278	3.213	5.550	0.409	1.088	0.894	0.995	1.470	1.518	1.770	1.583	0.365	1.023	2.065	0.058
evm.model.Seg3153.1	98.272	95.747	83.101	99.984	22.987	37.068	56.915	38.134	35.351	36.953	17.211	19.614	17.684	39.300	50.903	45.181	33.642	93.796
evm.model.Seg3170.3	2.220	1.227	1.758	1.573	0.186	0.000	0.179	0.053	0.000	0.000	0.518	1.255	0.794	5.112	0.811	4.547	1.502	2.386
evm.model.Seg3174.1	0.877	0.930	2.758	1.660	5.347	4.275	0.435	0.213	0.341	0.205	0.269	0.279	0.298	0.500	0.000	0.438	2.689	1.229
evm.model.Seg318.5	2.747	1.885	2.327	1.614	1.272	0.932	0.128	0.224	0.351	0.381	0.566	0.599	0.438	0.589	0.081	0.329	0.624	0.130
evm.model.Seg3186.5.1.57f48f7a	0.504	0.116	0.201	1.681	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.744	0.000	0.000	0.000
evm.model.Seg319.7	0.939	0.529	1.855	2.404	1.026	1.454	0.205	0.117	0.261	0.316	0.815	0.377	0.331	0.843	0.000	0.730	1.109	0.260
evm.model.Seg3204.1.1.57f48f7a	2.654	8.885	6.371	9.775	1.532	2.326	0.000	1.173	1.877	1.748	6.793	5.972	5.939	1.939	10.323	0.000	4.322	10.906
evm.model.Seg320.9	26.450	0.736	103.555	29.447	28.736	45.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3211.1	1.288	5.269	0.910	0.516	0.119	0.086	0.563	0.043	0.040	0.019	0.373	0.254	0.215	0.000	0.426	0.347	0.262	0.333
evm.model.Seg321.8	55.764	38.252	59.680	57.334	6.448	11.749	13.040	0.000	0.000	3.013	5.564	0.648	0.000	11.211	21.679	8.638	10.400	17.993
evm.model.Seg3228.1	6.962	4.391	5.030	5.229	1.733	0.496	0.230	1.259	0.803	0.976	2.299	1.468	1.654	0.870	0.487	0.785	1.525	0.333
evm.model.Seg3231.1_evm.model.Seg3231.4	222.188	194.309	187.650	142.025	18.391	8.534	12.784	20.160	29.879	28.696	79.833	57.775	36.642	50.223	31.313	33.986	25.576	22.968
evm.model.Seg3243.1	0.396	0.426	1.897	1.781	2.053	1.864	0.205	0.256	0.281	0.493	1.098	0.435	0.480	1.302	0.000	0.000	0.663	0.665
evm.model.Seg3252.1	0.551	0.207	1.626	1.734	1.391	1.531	0.179	0.053	0.070	0.214	0.338	0.156	0.099	0.521	0.162	0.000	0.616	0.419
evm.model.Seg326.2	1.094	4.791	1.299	1.774	0.364	0.094	0.409	0.128	0.120	0.000	0.221	0.049	0.000	0.000	0.000	0.000	0.000	0.145
evm.model.Seg326.5	2.033	2.170	0.723	0.797	0.357	0.539	0.997	0.309	0.371	0.372	0.269	0.164	0.331	1.179	2.576	1.662	0.932	0.853
evm.model.Seg3267.3	0.939	2.273	1.779	0.864	0.469	0.410	0.435	0.320	0.422	0.363	0.166	0.123	0.041	0.000	0.000	0.201	0.000	0.130
evm.model.Seg3270.1.1.57f48f7a	0.349	0.116	0.764	0.435	0.059	0.325	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.774	0.000	0.000	0.000	0.000
evm.model.Seg327.4	0.132	2.764	0.222	0.241	0.283	0.017	0.000	0.128	0.060	0.019	0.055	0.016	0.000	0.000	0.000	0.000	0.000	2.271
evm.model.Seg327.5	0.861	5.256	1.709	1.808	0.744	0.043	0.102	0.139	0.080	0.046	0.373	0.049	0.000	0.418	0.000	0.000	0.146	1.924
evm.model.Seg3278.1.1.57f48f7a	9.275	53.362	3.967	2.049	4.306	6.892	7.875	3.136	3.022	3.031	3.238	2.838	2.175	3.728	11.053	15.669	1.102	7.608
evm.model.Seg3291.1.2.57f48f7a	1.669	7.568	0.493	0.763	3.146	1.052	0.000	0.309	0.271	0.000	0.000	0.870	0.620	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3298.1	12.356	10.357	25.637	16.230	13.542	9.662	4.858	4.235	3.735	3.905	6.634	8.810	7.668	3.228	0.000	0.000	8.281	0.000
evm.model.Seg330.13	75.672	0.000	101.221	156.273	0.000	66.167	0.000	0.000	5.000	22.568	20.607	0.000	4.996	123.114	76.375	0.000	157.717	43.883
evm.model.Seg3304.6	0.233	3.500	0.243	0.281	0.104	0.068	0.000	0.000	0.000	0.046	0.614	0.000	0.000	0.199	0.223	0.000	0.116	0.882
evm.model.Seg3306.1	0.636	1.007	0.667	0.777	1.078	0.522	0.051	0.096	0.090	0.056	0.324	0.098	0.074	0.178	0.000	0.000	0.123	0.000
evm.model.Seg3311.1	1.056	1.446	0.570	0.656	0.022	0.026	0.051	0.000	0.010	0.009	0.090	0.008	0.000	0.000	0.811	0.146	0.000	0.029
evm.model.Seg3313.1	61.717	26.720	12.652	6.930	8.612	1.907	0.332	0.555	0.843	1.311	2.257	1.616	1.414	0.918	1.014	0.000	0.162	0.000
evm.model.Seg3313.2	53.995	8.627	15.403	4.667	5.473	1.240	0.000	0.000	0.000	0.000	0.000	0.386	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3313.4	41.957	4.223	17.612	3.662	2.990	0.761	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3313.6	15.794	21.296	4.405	1.828	2.573	0.000	0.000	0.000	0.000	0.000	1.912	0.000	0.753	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3324.2	134.882	124.287	79.356	79.275	12.635	22.095	122.268	12.171	8.303	11.744	57.880	79.480	74.161	186.946	369.768	265.350	186.522	148.642
evm.model.Seg3340.1	9.608	77.757	1.688	1.707	0.580	0.333	2.582	0.384	0.843	0.679	1.519	0.993	0.744	0.905	3.204	6.830	0.909	4.469
evm.model.Seg335.12	5.006	3.216	9.755	14.650	4.016	8.953	0.435	2.069	2.239	2.213	2.354	2.805	2.953	5.770	0.223	0.183	4.807	0.781
evm.model.Seg335.13	0.730	0.181	1.542	1.419	1.123	1.531	0.128	0.373	0.311	0.428	0.428	0.328	0.223	1.035	0.345	0.420	1.656	0.188
evm.model.Seg3353.1	4.928	1.653	4.405	5.484	2.350	5.968	0.205	0.661	0.833	1.348	1.816	2.371	2.415	2.933	0.000	0.256	2.496	0.072
evm.model.Seg3355.1	0.629	1.033	0.632	0.402	0.751	1.086	0.128	0.085	0.110	0.112	0.400	0.197	0.248	0.815	0.203	0.511	0.385	0.087
evm.model.Seg3362.3	1.746	9.621	19.745	11.643	0.595	0.547	2.557	2.581	3.705	1.339	0.960	4.495	5.815	0.000	0.000	3.872	0.000	10.746
evm.model.Seg3368.6	0.411	0.581	2.077	3.020	0.677	0.624	1.713	0.149	0.412	0.149	0.000	0.156	0.000	1.405	0.000	1.260	0.000	2.979
evm.model.Seg3371.2	7.761	5.127	9.296	6.026	1.629	1.599	0.051	7.733	7.791	7.718	0.656	1.165	1.629	3.639	0.446	1.771	4.776	1.837
evm.model.Seg337.2	8.716	3.474	15.202	1.359	8.061	7.337	2.838	6.891	5.773	5.719	0.828	1.173	1.299	3.995	0.953	0.438	3.605	3.587
evm.model.Seg3372.1.1.57f48f7a	0.295	0.517	0.813	1.895	1.175	1.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3376.1	0.660	0.271	0.896	0.435	0.283	0.359	0.026	0.053	0.080	0.121	0.028	0.221	0.091	0.541	0.000	0.000	0.185	0.043
evm.model.Seg3376.1.1.57f48f7a	1.459	1.111	2.723	3.522	1.688	1.727	0.409	0.192	0.261	0.279	0.759	0.582	0.364	0.678	0.264	0.110	1.271	0.275
evm.model.Seg3379.1.1.57f48f7a	0.613	0.000	0.792	0.636	1.562	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg338.3.1.57f48f7a	4.602	2.131	7.267	3.100	0.833	0.333	0.000	0.000	0.000	0.000	0.000	2.223	2.333	0.000	2.069	1.315	0.000	3.384
evm.model.Seg3384.2	1.358	2.699	0.591	0.569	0.149	0.000	0.000	0.128	0.040	0.084	0.062	0.041	0.033	0.000	0.771	1.260	0.000	0.014
evm.model.Seg3384.3	3.159	6.715	1.730	0.870	0.149	0.000	0.972	0.437	0.281	0.298	0.062	0.394	0.000	0.000	0.000	0.000	0.000	0.231
evm.model.Seg3386.1	4.897	13.121	1.299	2.116	0.930	0.291	0.435	0.373	0.683	0.400	1.450	0.533	0.529	1.747	0.000	0.000	0.300	0.622
evm.model.Seg3386.3	13.830	57.792	1.987	3.067	0.759	0.154	0.665	0.224	0.452	0.567	1.477	0.418	0.174	0.185	1.440	0.840	0.362	1.027
evm.model.Seg3394.2	16.663	33.448	6.225	4.901	3.927	2.428	7.619	4.928	4.779	5.728	9.879	7.850	7.370	3.234	18.394	19.815	3.975	7.883
evm.model.Seg3399.1	1.335	3.332	0.257	0.281	0.089	0.043	0.920	0.192	0.201	0.149	0.442	0.386	0.174	0.000	1.927	2.191	0.000	0.738
evm.model.Seg340.1	1.420	1.976	0.952	1.138	0.476	1.659	0.077	0.085	0.010	0.056	0.504	0.041	0.025	0.000	0.000	0.000	0.000	0.087
evm.model.Seg3408.2	41.367	38.407	21.517	20.140	10.151	15.631	1.713	9.195	8.253	7.988	15.319	11.476	17.089	23.655	2.738	5.552	23.743	3.240
evm.model.Seg34.1	71.046	136.026	30.146	23.849	31.420	13.587	29.685	20.651	21.476	17.612	15.961	21.837	25.707	29.391	46.989	51.573	22.834	51.968
evm.model.Seg3417.1	0.241	1.356	0.306	0.147	0.074	0.094	0.000	0.000	0.000	0.000	0.394	0.000	0.058	0.000	0.304	0.000	0.000	0.000
evm.model.Seg3429.4	380.928	168.028	97.934	60.233	272.358	146.356	683.262	211.332	98.704	110.961	21.235	56.011	41.224	207.730	18.556	16.034	89.139	157.986
evm.model.Seg3444.1	20.567	22.975	7.128	3.133	2.186	0.752	0.614	1.365	1.436	1.227	1.643	1.501	1.613	1.569	1.095	1.498	2.095	1.851
evm.model.Seg3453.1	16.865	5.049	7.962	12.179	12.286	5.473	3.043	1.099	1.456	1.869	2.796	4.512	3.962	0.000	0.000	3.945	0.593	0.000
evm.model.Seg3464.2	1.079	3.926	0.396	0.603	0.550	0.368	0.256	0.075	0.141	0.465	0.980	0.328	0.091	0.123	0.406	0.384	0.162	0.275
evm.model.Seg3466.2	17.292	29.238	7.900	3.676	5.407	4.831	5.344	7.723	6.436	4.603	1.636	4.134	5.773	4.036	13.588	12.199	6.733	4.773
evm.model.Seg347.1	0.683	10.151	0.229	0.556	0.149	0.017	10.892	0.000	0.000	0.000	2.389	0.000	0.000	6.983	6.023	0.000	10.600	0.405
evm.model.Seg3476.2	2.305	1.537	0.438	0.663	1.785	1.248	0.000	0.000	0.000	0.093	0.511	0.041	0.033	0.000	0.000	0.968	0.000	0.333
evm.model.Seg3484.2	7.427	4.714	4.530	5.919	30.223	14.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg3485.2	10.726	2.518	7.441	6.287	1.257	1.137	1.560	5.739	5.803	5.254	0.000	0.295	0.000	6.071	0.000	2.319	16.910	0.492
evm.model.Seg3495.1	0.660	0.000	6.031	5.256	4.291	3.993	0.128	0.000	0.884	0.558	0.000	0.574	0.000	0.685	0.000	2.794	1.518	0.000
evm.model.Seg350.7	11.797	19.966	4.940	5.015	1.301	1.240	1.151	0.992	0.853	1.041	1.077	1.542	1.001	0.089	5.192	4.219	0.062	0.767
evm.model.Seg35.1	4.494	2.195	3.349	3.160	1.539	1.454	0.563	0.000	0.110	0.372	0.635	0.131	0.000	2.357	0.000	0.000	1.610	1.663
evm.model.Seg3521.3	5.022	0.814	4.419	4.667	2.417	4.104	0.281	0.640	0.743	0.809	0.456	0.919	1.092	1.665	0.203	0.000	1.310	0.362
evm.model.Seg3525.1.1.57f48f7a	0.652	0.000	2.696	1.580	2.201	1.035	0.920	0.491	0.000	0.000	0.338	0.164	0.207	2.220	0.000	0.000	0.971	0.000
evm.model.Seg3528.3	3.493	8.653	40.206	23.776	2.811	5.353	29.352	3.147	3.614	3.059	5.557	4.988	3.697	4.845	13.892	12.784	7.704	13.176
evm.model.Seg353.15.1.57f48f7a	0.699	0.542	0.764	1.527	0.439	0.658	0.102	0.171	0.341	0.130	0.000	0.271	0.149	1.316	0.000	0.000	0.193	0.116
evm.model.Seg353.5	0.567	0.000	0.848	1.158	1.428	2.599	0.000	0.000	0.000	0.000	0.228	0.000	0.000	0.000	2.616	0.000	0.208	0.000
evm.model.Seg3539.1	7.086	0.504	15.042	17.402	16.584	18.427	1.457	2.773	2.902	2.408	2.658	3.527	3.631	8.531	0.913	0.804	7.211	0.347
evm.model.Seg3539.3	2127.673	1634.125	1807.534	1241.594	70.263	4.840	0.588	29.035	40.100	40.217	57.051	57.045	47.850	113.918	155.346	181.180	418.510	403.028
evm.model.Seg355.2	0.652	0.155	1.014	1.694	3.785	1.445	0.000	0.117	0.020	0.121	0.511	0.172	0.000	0.000	0.000	0.000	0.724	0.000
evm.model.Seg355.5	7.280	10.525	2.619	0.000	1.822	4.062	1.253	3.403	1.496	4.398	0.435	1.271	1.472	4.790	1.420	2.776	8.443	4.672
evm.model.Seg356.1	11.510	10.280	10.630	10.894	6.596	21.770	1.892	7.339	6.596	4.547	2.119	0.722	1.282	1.309	3.955	1.169	7.157	0.463
evm.model.Seg3567.1	6.364	2.221	2.591	3.160	1.220	2.446	3.222	0.363	0.522	0.809	2.527	0.287	0.207	5.742	2.596	0.694	4.114	3.124
evm.model.Seg3567.2	1.785	0.529	1.313	1.379	1.116	1.342	1.432	0.096	0.110	0.214	1.056	0.197	0.074	0.706	0.690	0.621	0.778	0.506
