	early planula	late planula	polyp	early strobila	late strobila	ephyra	juvenile
evm.model.Seg3950.2	3.306	1.4875	3.717	0.2587	0.3327	0.3823	0.2745
evm.model.Seg3953.1	10.746	6.6415	5.35	0.9253	3.5497	2.4773	1.7295
evm.model.Seg3953.3	3.721	1.245	0.1427	0.3247	0.3977	0.198	0.136
evm.model.Seg3960.3	0.5505	0.405	0.1383	0.0	0.1023	0.0913	0.5775
evm.model.Seg3960.4	1.996	1.5505	0.4977	0.137	0.0913	0.625	0.818
evm.model.Seg3961.2	0.2665	1.254	1.4457	0.1123	0.0853	0.023	0.082
evm.model.Seg3968.3	0.8645	2.1235	0.811	0.1677	0.3933	0.3497	0.4655
evm.model.Seg3970.1	5.018	1.9865	0.57	0.057	0.0417	0.3043	0.1455
evm.model.Seg397.10	51.4465	13.4035	1.439	0.0	0.0083	0.0	0.0
evm.model.Seg397.15	28.5615	4.814	3.7	1.736	2.5667	5.4463	3.3775
evm.model.Seg3977.2.1.57f48f7b	0.493	0.0	1.335	0.0	0.0	0.0	0.0
evm.model.Seg3979.3	34.3865	46.322	1.1253	0.0603	0.2873	0.0	0.9105
evm.model.Seg3983.2	0.0905	0.2565	0.251	0.027	0.0747	0.1197	0.1375
evm.model.Seg3996.3	34.6925	13.0155	16.241	4.528	2.459	2.262	1.735
evm.model.Seg3998.2	295.122	57.1455	17.8113	2.177	2.1403	17.091	6.3265
evm.model.Seg4001.3	20.099	7.651	4.8493	6.315	3.4173	5.0673	6.317
evm.model.Seg400.7.8.57f48f7b	3.444	3.1985	0.357	0.036	0.389	0.0	0.0
evm.model.Seg4009.2	1.2965	2.1345	1.3193	0.0433	0.438	1.0193	3.3655
evm.model.Seg4017.2	4.9305	2.4405	1.6433	0.1647	2.037	1.6343	1.1115
evm.model.Seg4040.2	8.0685	2.607	0.1773	0.1097	0.107	0.0763	0.084
evm.model.Seg4041.3	9.1775	10.0965	3.1577	1.9307	1.9113	3.0837	3.108
evm.model.Seg406.2	1.486	0.405	0.4223	0.0523	0.1623	0.1187	0.1235
evm.model.Seg406.6	0.6695	0.1515	0.064	0.0167	0.08	0.16	0.1245
evm.model.Seg4076.4	59.307	29.842	0.8327	0.2347	0.2233	0.0	0.0
evm.model.Seg4083.4	0.627	0.146	0.0323	0.0033	0.0	0.0	0.0
evm.model.Seg4086.1	4.9335	1.115	0.82	0.7517	1.0083	0.7603	0.948
evm.model.Seg4096.4	5.756	2.6065	0.611	0.1027	0.185	0.0	0.286
evm.model.Seg4101.1	5.789	0.4505	1.247	0.178	0.233	0.3417	0.8155
evm.model.Seg4121.1	36.586	15.4475	7.378	9.7123	6.4353	7.3463	7.899
evm.model.Seg4124.3	73.901	53.4885	16.001	20.3217	12.7127	13.109	20.921
evm.model.Seg4137.1	0.4845	0.47	0.1247	0.0323	0.2117	0.0	0.0
evm.model.Seg4148.1	1.4465	1.0085	0.5283	0.1457	0.101	0.0	0.0
evm.model.Seg4172.2	0.9875	0.802	0.35	0.0697	0.3447	0.0	0.087
evm.model.Seg417.5	190.895	630.0355	186.9847	96.845	82.94	228.3383	108.8175
evm.model.Seg4196.1	9.9045	3.94	2.2407	1.401	2.732	2.8287	2.714
evm.model.Seg421.1	2.848	8.249	11.004	0.3987	1.9067	9.1003	16.1155
evm.model.Seg421.2	2.8485	5.255	2.52	3.0983	0.1807	0.0	0.077
evm.model.Seg4227.2	5.4225	0.836	0.0613	0.0607	0.3657	0.219	0.3805
evm.model.Seg4236.3	3.021	1.3605	0.335	0.0953	0.081	0.067	0.099
evm.model.Seg42.4	53.437	11.787	5.1907	8.0343	9.763	5.8953	8.568
evm.model.Seg42.5	224.6815	37.9405	12.5727	17.9577	28.4307	74.9377	37.4415
evm.model.Seg4252.1	52.038	18.5315	1.0287	0.284	0.852	0.0	0.5315
evm.model.Seg425.3	1.4035	2.6225	0.2353	0.6723	0.439	1.162	0.776
evm.model.Seg4255.1	5.523	1.0385	0.425	0.4387	0.7193	0.1283	0.239
evm.model.Seg4256.1	0.204	0.463	0.521	0.0257	0.135	0.122	0.057
evm.model.Seg4269.6	69.0235	17.741	14.1757	18.8143	15.6453	51.286	34.464
evm.model.Seg427.1	47.3635	66.3075	23.015	38.3493	7.9837	15.0883	39.5825
evm.model.Seg4272.2	0.368	2.6645	1.7927	0.2383	0.427	0.6657	0.499
evm.model.Seg4272.3	0.592	2.3585	2.5107	0.5077	0.516	0.58	0.509
evm.model.Seg4294.2	632.6845	290.4965	176.486	152.888	81.865	628.613	457.5725
evm.model.Seg4.3	0.2365	0.6675	1.7873	0.0347	0.0137	0.0	0.0
evm.model.Seg4320.2	46.2345	16.6185	10.3757	5.7187	6.285	0.6987	1.9415
evm.model.Seg4325.1	1.712	5.095	2.2137	0.738	1.3113	3.415	2.8255
evm.model.Seg4333.1	2.2155	2.9305	0.274	0.096	0.9527	0.5173	1.85
evm.model.Seg4333.1.1.57f48f7b	0.5315	0.424	0.2243	0.286	0.0	0.0	0.0
evm.model.Seg434.2	2.2335	6.38	1.1527	0.2793	0.187	0.08	0.1375
evm.model.Seg4350.1	18.2055	2.18	3.8367	2.061	2.318	4.449	4.0515
evm.model.Seg4350.2.2.57f48f7b	6.2065	6.337	5.0137	6.1443	0.425	0.1767	0.1065
evm.model.Seg435.14	8.04	8.68	2.1967	0.0	0.1723	0.0	0.0
evm.model.Seg436.2	3.168	6.083	20.7153	0.0993	1.5397	1.6823	1.0895
evm.model.Seg4370.3	3.4	7.826	2.8503	0.4277	0.748	0.0	0.0
evm.model.Seg4378.4.2.57f48f7b	83.4535	24.046	4.3467	9.4167	10.08	23.769	17.521
evm.model.Seg4380.1	0.1745	0.4985	0.3553	0.0	0.0	0.0	0.0
evm.model.Seg4382.1	12.82	8.3075	3.5593	2.2073	2.851	6.578	9.5215
evm.model.Seg4386.3	0.522	0.5115	0.0517	0.029	0.0653	0.2123	0.0525
evm.model.Seg4389.2	2.624	0.7975	1.4787	0.2697	0.317	0.3833	0.181
evm.model.Seg4399.1	10.703	4.149	0.744	0.82	0.5607	4.5137	3.7575
evm.model.Seg4423.2	0.2935	2.0725	0.9527	0.065	0.0	0.973	2.2295
evm.model.Seg4428.1	6.7415	6.0675	17.2387	2.2767	1.2737	6.7897	6.1205
evm.model.Seg44.3	9.5055	1.0635	0.923	0.6603	1.5403	1.7853	7.5695
evm.model.Seg4432.2	0.5865	0.7455	0.838	0.1197	0.1993	0.178	0.3005
evm.model.Seg4436.2	10.135	2.179	1.6597	3.001	1.5743	1.3853	2.436
evm.model.Seg443.7	8.3545	36.318	39.6607	9.1053	7.7367	5.591	4.2815
evm.model.Seg4446.1	10.3995	5.609	4.6557	2.7637	1.076	0.5543	0.8315
evm.model.Seg447.3	32.5745	44.4045	25.615	14.772	6.2047	11.7827	5.0635
evm.model.Seg447.7	1.4545	2.1355	1.9953	0.3263	0.6697	0.704	0.6705
evm.model.Seg450.2	7.5325	9.2315	1.547	1.0007	0.7593	0.048	0.082
evm.model.Seg451.3	0.9425	0.0	0.3897	0.0	0.142	0.6267	0.0
evm.model.Seg4518.1	0.8745	1.8175	1.382	0.296	0.663	0.5213	0.541
evm.model.Seg4521.1	67.0155	33.799	44.1343	20.898	13.8613	24.6837	32.879
evm.model.Seg453.2	331.591	53.731	117.263	67.3273	14.9833	8.831	10.902
evm.model.Seg4552.3	16.7165	18.41	19.2457	3.719	5.1173	9.2083	10.7335
evm.model.Seg455.6	57.1015	67.5475	41.7727	10.536	14.4113	34.7243	75.6705
evm.model.Seg455.7	4.7135	3.905	1.435	0.6297	0.6053	0.9837	1.05
evm.model.Seg4579.1	54.336	55.9065	14.0963	2.7963	13.0763	24.349	72.414
evm.model.Seg458.12	11.9055	1.204	0.39	0.276	0.5953	1.2693	0.765
evm.model.Seg459.9	2.3535	3.118	1.157	0.8603	0.573	1.2263	1.0375
evm.model.Seg4603.2	10.1095	16.2265	5.247	2.2727	5.6367	3.915	11.5045
evm.model.Seg4603.2.1.57f48f7b	34.601	42.194	28.324	7.9043	17.774	23.939	23.8205
evm.model.Seg4606.1	6.37	2.8725	1.5543	0.9853	2.3227	2.1943	1.8465
evm.model.Seg46.10	10.955	7.7025	13.3107	0.7217	5.606	30.3513	17.119
evm.model.Seg4627.1	0.9395	0.933	0.0987	0.025	0.0413	0.0	0.376
evm.model.Seg4627.5	0.4135	0.548	0.0247	0.0	0.0	0.0	0.0
evm.model.Seg4647.1	1.906	5.1125	5.432	0.666	0.5253	1.166	0.316
evm.model.Seg4651.1	21.576	9.672	6.9567	7.3883	1.2233	2.1623	4.6425
evm.model.Seg4653.1	0.6955	0.44	0.2187	0.0657	0.2477	0.2527	0.0985
evm.model.Seg466.3.1.57f48f7b	20.022	6.73	2.522	0.3937	0.0	0.0297	0.2195
evm.model.Seg4665.3	58.7535	13.794	41.1013	17.7467	8.9397	26.2977	20.5465
evm.model.Seg4670.2	1.902	1.512	0.88	0.06	0.7877	0.1813	0.1505
evm.model.Seg4681.1	0.605	0.4185	0.0913	0.0393	0.0083	0.0	0.0
evm.model.Seg4689.1	3.4725	4.028	1.6167	0.4037	0.4367	3.6133	1.814
evm.model.Seg4692.1	2.5235	2.893	2.1213	0.517	1.0773	0.7113	1.121
evm.model.Seg4693.2	21.4885	83.188	44.471	0.0	0.0	7.5903	0.101
evm.model.Seg4699.1	0.9745	1.1995	0.5263	0.1583	0.4677	0.455	0.3505
evm.model.Seg4722.1	24.0755	29.892	0.669	0.0613	0.0637	0.1767	1.093
evm.model.Seg4722.2	18.323	12.4165	4.4107	0.067	0.5247	1.6223	0.0
evm.model.Seg4756.2	0.6885	0.546	0.2663	0.017	0.021	0.203	0.036
evm.model.Seg4756.3	10.413	1.745	0.802	0.087	0.0	12.36	0.0
evm.model.Seg4780.2	0.7365	6.7125	1.272	0.0243	0.3367	1.142	0.352
evm.model.Seg48.17	0.5415	0.9265	0.9953	0.0567	0.234	0.0	0.0725
evm.model.Seg4822.1	3.606	2.383	5.7497	1.0793	1.817	9.291	4.493
evm.model.Seg4829.2	0.106	0.779	0.5643	0.0237	0.0433	0.0	0.2025
evm.model.Seg4846.2	11.9145	1.368	2.934	0.5663	1.301	0.9093	1.9485
evm.model.Seg4851.2	4.251	4.466	1.1657	0.2	0.1127	0.0	0.3325
evm.model.Seg4888.1	93.5265	117.2985	44.5663	25.873	27.3043	43.2647	46.7685
evm.model.Seg4897.1	2.041	5.086	0.062	2.1487	0.175	0.0	0.0
evm.model.Seg4929.3	175.1785	56.9145	199.8557	10.2963	3.9343	2.8173	96.009
evm.model.Seg4940.1	84.2845	7.537	4.4393	1.499	2.8227	1.4517	0.3875
evm.model.Seg494.13	0.951	1.738	0.4407	0.304	0.316	1.3183	1.515
evm.model.Seg494.13.1.57f48f7c	0.959	2.3315	0.486	0.0143	0.0247	0.0	0.0
evm.model.Seg4947.3	30.349	5.7405	1.428	0.0463	0.0	0.0	0.0
evm.model.Seg4949.1	14.335	5.2165	1.382	0.8973	1.3717	1.92	0.7595
evm.model.Seg49.5	5.6375	9.142	1.503	0.833	0.3847	0.4807	0.036
evm.model.Seg495.3	0.3455	0.635	0.03	0.0167	0.0877	0.1523	0.0
evm.model.Seg4960.2	7.798	2.934	0.329	0.0423	0.1243	0.0	0.0
evm.model.Seg4963.2	6.004	5.031	2.0157	1.0717	1.3823	1.909	1.013
evm.model.Seg4970.3	16.553	16.6355	5.1377	4.8477	3.7157	10.286	13.223
evm.model.Seg4975.1_evm.model.Seg4975.3	2.2295	0.526	0.4223	0.1477	0.1533	0.794	0.289
evm.model.Seg4975.4	3.489	0.852	0.531	0.086	0.186	1.7497	0.9575
evm.model.Seg4977.1	0.127	0.4445	0.1693	0.0327	0.1737	0.153	0.13
evm.model.Seg4999.1	1.1885	0.219	0.48	0.3387	0.0883	2.9513	0.6
evm.model.Seg500.3.1.57f48f7c	24.1625	0.0	33.55	0.0747	0.1723	66.5573	16.8645
evm.model.Seg5003.4	3.5795	9.2975	6.4457	0.3197	1.187	2.221	1.537
evm.model.Seg500.4	0.938	0.633	0.2393	0.019	0.1567	0.2017	0.2625
evm.model.Seg500.5	0.801	0.609	0.1863	0.022	0.1503	0.0983	0.1435
evm.model.Seg50.10	57.2175	45.3455	0.9333	0.167	0.1793	0.061	0.058
evm.model.Seg50.17	0.6945	1.166	0.1327	0.0	0.0	0.0	0.0
evm.model.Seg50.2	2.1225	3.1705	2.0507	1.771	0.425	0.886	0.865
evm.model.Seg503.6	1.098	2.3585	0.6027	0.0	0.3443	9.0853	1.303
evm.model.Seg5046.3	2.381	6.846	3.8103	1.1573	1.4523	1.9717	0.5585
evm.model.Seg5063.5	2.4735	1.4685	0.5703	0.0737	0.1453	1.2163	1.884
evm.model.Seg507.3	37.803	10.276	0.3657	0.176	0.248	0.3473	0.0
evm.model.Seg5073.3	0.427	0.817	0.588	0.0	0.112	0.1393	0.266
evm.model.Seg508.1	74.388	43.698	13.2637	4.7083	9.2527	6.906	13.3465
evm.model.Seg508.16	3.585	0.054	0.0263	0.163	0.0467	0.1027	0.4255
evm.model.Seg508.2.1.57f48f7c	3.554	3.145	0.7053	0.143	0.4343	0.0	0.6395
evm.model.Seg5114.1	0.516	1.283	1.319	0.0367	0.0367	0.057	0.0435
evm.model.Seg5137.1	0.559	1.9635	1.008	0.0597	0.4093	0.2057	0.678
evm.model.Seg515.6	4.7145	4.2955	2.5837	0.9197	1.176	0.9897	0.401
evm.model.Seg5158.2	2.8935	2.9115	1.692	0.5023	0.6163	0.5073	0.8775
evm.model.Seg515.9	0.724	1.7025	1.1987	0.0	0.2117	0.2163	0.385
evm.model.Seg5160.2	1.266	3.8215	1.7223	0.395	0.8573	0.402	0.4425
evm.model.Seg5170.1	1.073	1.8535	1.394	0.8563	0.2003	0.28	0.081
evm.model.Seg517.3	0.8575	1.0195	0.2143	0.0	0.0	0.0	0.0
evm.model.Seg517.3.1.57f48f7c	0.1225	0.1805	0.311	0.0033	0.051	0.168	0.1435
evm.model.Seg5178.1	1.5825	1.861	0.2403	0.1833	0.295	0.064	0.955
evm.model.Seg518.9	74.361	51.011	1.822	0.0	0.7367	0.0	1.6855
evm.model.Seg5189.1	1.1055	0.6465	0.8643	0.059	0.1907	0.1757	0.213
evm.model.Seg5197.3	1.5085	0.106	0.378	0.0707	0.0397	0.0	0.0
evm.model.Seg5197.4	2.638	0.3615	0.1547	0.032	0.063	0.0487	0.0
evm.model.Seg5198.1	1.5475	2.8905	1.7297	0.572	1.2847	0.7467	1.295
evm.model.Seg520.2	0.61	0.654	0.071	0.0527	0.1303	0.08	0.0
evm.model.Seg5203.2	3.711	4.1755	1.8527	0.3587	0.7403	0.8887	0.945
evm.model.Seg522.3	1.4625	2.692	1.3973	1.681	0.085	0.925	3.017
evm.model.Seg5237.2	1.5715	0.9985	0.2827	0.1257	0.224	0.3347	0.0
evm.model.Seg5241.3	1.8155	0.1325	0.2063	0.0367	0.301	0.2163	0.0
evm.model.Seg5283.4	9.2525	6.026	5.3343	1.8577	4.2613	6.4093	2.849
evm.model.Seg5285.2	105.434	1.723	0.194	1.329	0.5453	0.7123	0.0
evm.model.Seg5286.2	6.698	10.0475	2.8307	1.9823	0.1267	0.0	0.0
evm.model.Seg530.3	1.055	2.7185	1.8043	0.4347	0.4007	0.0973	0.1985
evm.model.Seg531.1	1.8505	0.419	2.0663	0.322	0.5117	1.145	5.4645
evm.model.Seg5315.1	0.5175	0.7205	0.1513	0.0167	0.0877	0.3653	0.0615
evm.model.Seg53.3	2.8735	0.795	0.348	0.159	0.1637	0.22	0.054
evm.model.Seg5333.2	0.6945	1.363	0.8223	0.201	0.6623	0.8943	0.42
evm.model.Seg533.6	2.2975	2.2295	1.438	0.2857	0.455	0.4887	0.7685
evm.model.Seg5340.1.1.57f48f7c	0.8205	1.059	0.081	0.1477	1.187	0.424	0.8435
evm.model.Seg5340.2	8.51	2.959	4.3257	2.1023	0.6527	3.3723	4.9985
evm.model.Seg5345.2.1.57f48f7c	2.4895	0.908	0.5183	0.283	0.0	0.9923	0.0
evm.model.Seg535.4	22.7505	14.468	3.9527	4.1517	7.3873	12.5723	17.901
evm.model.Seg5361.1	51.6755	63.8675	0.2207	0.632	0.5523	0.0	0.0
evm.model.Seg5361.2	7.2435	5.205	2.0903	0.174	0.263	0.5543	0.0
evm.model.Seg536.2	0.2095	0.7925	0.4813	0.0	0.0027	0.067	0.004
evm.model.Seg5368.1	2.2035	0.498	0.084	0.083	0.1713	0.0	0.087
evm.model.Seg5376.2	62.7995	41.3045	7.0687	1.162	2.633	0.8923	0.0
evm.model.Seg5377.1	13.9805	6.94	16.114	4.7207	1.865	2.9453	11.103
evm.model.Seg5378.2	11.557	17.1645	9.0513	5.937	1.9847	1.199	0.3305
evm.model.Seg538.3	1.4315	4.218	1.916	0.2753	1.0393	1.2023	1.172
evm.model.Seg538.7	1.8765	0.051	0.0787	0.0437	0.242	0.027	0.036
evm.model.Seg5408.2	36.603	25.269	51.3797	18.198	3.0397	4.5293	25.695
evm.model.Seg5409.2	4.714	4.817	1.3627	0.0813	0.1007	0.081	0.036
evm.model.Seg5410.1	37.0835	0.0	0.416	0.1137	0.847	0.0	0.3035
evm.model.Seg5426.1	16.9995	32.297	5.0993	10.8723	10.6077	1.5287	1.1205
evm.model.Seg5445.1	0.335	2.6115	1.714	0.5057	1.029	0.754	1.1325
evm.model.Seg5452.2	1.6435	2.4835	2.096	0.057	1.3913	0.5747	0.4815
evm.model.Seg5482.1	5.744	6.324	3.5757	5.3473	1.3983	0.759	2.0025
evm.model.Seg550.1	2.612	0.753	0.015	0.0	0.0	0.1307	0.0
evm.model.Seg550.11	0.6135	0.556	0.181	0.0	0.3567	1.4823	1.1515
evm.model.Seg5510.1	0.3455	1.2675	0.2777	0.0	0.191	0.0	1.3955
evm.model.Seg5514.1	0.562	0.197	0.0957	0.027	0.076	0.089	0.0445
evm.model.Seg5518.2	1.63	1.1205	0.6513	0.013	0.053	0.4253	0.3045
evm.model.Seg552.6	48.58	14.0505	0.9623	0.2377	0.4187	0.6113	0.7725
evm.model.Seg552.7	20.947	4.397	1.726	1.6133	1.7363	3.0393	4.629
evm.model.Seg552.8	49.479	11.656	1.4973	0.0927	0.142	0.1947	0.1115
evm.model.Seg5534.1	0.3595	1.953	0.66	0.0063	0.048	0.1667	0.0
evm.model.Seg5537.1	33.684	6.101	2.4463	2.2647	3.9317	6.564	6.4835
evm.model.Seg554.7	0.45	1.6655	0.9603	0.267	0.3563	0.255	0.518
evm.model.Seg555.5	25.3965	32.38	14.3477	0.4957	2.2837	0.6327	1.6105
evm.model.Seg556.1	3.614	2.741	1.3587	0.6407	0.3393	0.1097	0.181
evm.model.Seg5575.1	10.539	7.6335	0.197	0.0233	0.0413	0.0	0.2385
evm.model.Seg557.5.1.57f48f7c	0.6295	0.6965	1.1387	0.0	0.0	0.7673	0.0
evm.model.Seg5580.1	9139.9155	728.923	1648.5817	105.3233	80.581	82.0923	3.2455
evm.model.Seg5583.3	6.1625	0.829	0.459	0.5103	0.446	1.88	0.4835
evm.model.Seg5624.1	3.412	5.299	4.5247	2.7853	0.638	1.6173	0.8165
evm.model.Seg56.3	100.876	44.5325	26.7017	30.4983	19.1253	62.2723	53.953
evm.model.Seg5638.1	7.7155	2.5225	0.4483	0.487	0.423	1.195	0.42
evm.model.Seg5640.1	650.251	362.9595	147.599	125.8577	156.3297	75.0757	15.894
evm.model.Seg5643.1	1.148	2.34	1.161	0.01	2.016	1.9293	4.1645
evm.model.Seg5647.1	4.43	5.7185	1.4663	0.8047	0.7777	0.2253	0.0
evm.model.Seg5647.2	6.4085	5.0685	0.581	0.355	0.2437	2.0507	0.716
evm.model.Seg565.4	0.6	0.985	0.858	0.0483	0.3997	0.3897	0.707
evm.model.Seg567.1	6.806	0.43	0.1933	0.15	0.2793	0.292	0.1645
evm.model.Seg567.9	3.5895	11.75	0.6407	0.085	0.0353	0.0	0.0
evm.model.Seg5686.2	15.74	7.5345	2.8983	2.37	4.9203	2.793	2.8805
evm.model.Seg571.19.1.57f48f7c	0.381	0.993	0.2153	0.1703	0.1587	0.4067	0.678
evm.model.Seg5726.1	2.0725	1.8695	0.697	0.1427	0.5073	0.685	0.3535
evm.model.Seg5728.1	10.6	11.9325	0.1637	0.031	0.0	1.5557	0.2385
evm.model.Seg5747.1	9.2005	11.443	7.1803	0.0773	0.879	0.0	0.781
evm.model.Seg5747.2	5.0175	4.754	2.5207	0.282	0.987	0.2923	0.302
evm.model.Seg5757.1	13.621	9.897	31.515	23.9247	4.8827	9.603	38.2705
evm.model.Seg577.2.1.57f48f7c	1.6785	1.174	0.4123	0.139	0.3273	0.5643	0.8655
evm.model.Seg5814.1	8.5595	10.9395	5.173	2.014	0.8527	4.605	11.726
evm.model.Seg582.16	3.5385	1.8905	0.201	0.521	1.168	0.4933	0.563
evm.model.Seg5823.1	0.99	0.2285	0.1427	0.048	0.1387	0.0	0.2095
evm.model.Seg5830.2.1.57f48f7c	1.9315	1.8835	0.5517	0.0403	0.4273	0.0	0.0725
evm.model.Seg5830.3	1.718	1.5775	0.6837	0.156	0.2773	1.697	0.1445
evm.model.Seg5848.1	2.4345	4.707	1.689	0.584	0.6317	0.128	0.5945
evm.model.Seg585.3	144.9725	47.2715	21.636	31.5043	33.9367	94.8123	76.639
evm.model.Seg5856.2	4.0225	7.2855	3.987	4.1973	1.3453	1.3913	1.852
evm.model.Seg5869.2	1.7605	1.2955	0.217	0.089	0.2347	0.2373	0.0
evm.model.Seg5871.1	1.643	2.469	1.808	0.3103	0.737	0.427	0.9135
evm.model.Seg5890.1	2.8105	1.2515	0.0173	0.014	0.011	0.0	0.0
evm.model.Seg589.5	31.172	58.4225	29.536	10.3173	20.5897	12.9027	20.5805
evm.model.Seg5921.1	2.147	6.3175	1.048	0.5587	0.4947	2.4663	0.5985
evm.model.Seg5926.1	16.2595	8.015	3.3697	2.7653	4.914	7.3287	5.17
evm.model.Seg593.10.1.57f48f7c	1.184	0.25	0.319	0.1083	0.0	0.224	0.204
evm.model.Seg593.16	0.7695	5.22	3.8677	0.318	0.843	1.2147	0.6385
evm.model.Seg596.10	55.664	101.936	20.7883	13.454	19.261	33.3917	23.0165
evm.model.Seg601.3	1.295	3.442	1.9817	0.4483	1.4933	0.3717	1.0515
evm.model.Seg604.4	8.9365	40.5705	43.1827	0.0807	0.6983	0.2217	0.4235
evm.model.Seg6046.1.1.57f48f7c	1.327	0.0	0.666	0.0	0.5407	0.0	0.0
evm.model.Seg6087.2	4.895	4.554	2.0223	0.5123	0.1267	0.0	0.8605
evm.model.Seg6087.2.2.57f48f7c	2.9575	0.748	0.1213	0.109	0.126	0.6583	0.0
evm.model.Seg609.5	1.2855	0.1855	0.134	0.0163	0.1293	0.4553	0.241
evm.model.Seg611.12	15.5085	7.216	0.1793	0.0	0.0363	0.1163	0.029
evm.model.Seg614.3	3.8045	8.5335	4.0417	0.8923	1.303	1.225	1.851
evm.model.Seg6164.1	0.7385	1.2495	0.3867	0.0957	0.0443	0.183	0.067
evm.model.Seg6175.1	14.7505	6.851	0.4767	0.2097	0.356	0.4687	2.22
evm.model.Seg6184.1	8.539	8.1875	1.9243	1.5787	2.677	3.7573	5.5515
evm.model.Seg6190.1	1.833	2.3835	1.312	0.0033	0.52	0.0	0.0
evm.model.Seg62.1	8.083	12.8775	2.756	8.0953	2.5373	6.3037	5.84
evm.model.Seg6220.1	23.3425	0.04	0.0	0.0	0.0	0.9923	0.0
evm.model.Seg6222.2	4.841	3.5605	1.5723	4.0987	1.024	1.1507	0.7955
evm.model.Seg6255.3	332.0815	197.148	381.682	148.6647	54.0263	80.5303	192.819
evm.model.Seg6259.1	75.5775	101.328	1.632	0.286	1.9377	3.2347	2.048
evm.model.Seg6259.1.1.57f48f7d	75.5775	101.328	1.632	0.286	1.9377	3.2347	2.048
evm.model.Seg6261.2	1.777	0.683	0.106	0.0257	0.0713	0.0	0.142
evm.model.Seg6265.1	0.6385	0.8085	0.5243	0.0	0.1853	0.0	0.2025
evm.model.Seg6273.1	0.649	0.8795	0.177	0.082	0.213	0.167	0.0195
evm.model.Seg628.3	29.578	31.233	1.8823	6.6693	8.7983	7.298	2.2715
evm.model.Seg6295.2	0.4135	0.74	0.4847	0.0897	0.2043	0.4863	0.0955
evm.model.Seg6310.2	31.7465	38.3065	23.5113	17.029	3.3127	6.8087	17.0835
evm.model.Seg6323.2	20.952	7.1755	0.9673	0.693	2.0257	1.6263	3.489
evm.model.Seg63.3	5.0255	7.052	0.9557	0.2313	0.0	0.0	0.0
evm.model.Seg636.3_evm.model.Seg636.4	31.0	27.1225	19.7123	8.9933	2.4393	15.8533	10.065
evm.model.Seg6373.1	455.047	457.135	794.3323	810.535	141.437	163.627	814.604
evm.model.Seg638.2	4.9085	10.411	3.3883	1.874	2.3203	0.361	1.509
evm.model.Seg6396.2	3.789	3.1655	0.4913	0.508	1.074	0.7187	0.667
evm.model.Seg641.1	4.1055	5.091	1.8367	1.8773	1.0567	2.618	2.9365
evm.model.Seg6414.1	1.9	3.23	0.485	0.3177	0.3787	0.3713	0.64
evm.model.Seg6419.1	0.446	2.901	0.982	0.1033	0.4773	1.2023	1.252
evm.model.Seg642.3	4.3995	2.17	0.6813	0.1713	0.805	0.0	0.1975
evm.model.Seg6439.1	0.778	1.201	0.508	0.126	0.1473	0.251	0.094
evm.model.Seg6462.1.1.57f48f7d	0.581	0.371	0.086	0.0	0.138	0.0	0.3975
evm.model.Seg6479.1	33.5605	12.2255	5.1077	7.401	6.7867	8.6377	8.524
evm.model.Seg6482.1	1.018	1.206	0.34	0.2343	0.4983	0.5203	0.3495
evm.model.Seg6490.1	0.3465	4.543	0.6933	0.0353	0.107	0.3047	0.0
evm.model.Seg649.14	49.7405	408.4385	361.3677	98.6553	87.2993	125.0843	154.7125
evm.model.Seg650.13	7.137	19.295	12.935	1.9937	3.2193	4.0283	7.0665
evm.model.Seg650.14.1.57f48f7d	10.3345	6.237	2.6657	2.14	2.639	2.1667	1.9065
evm.model.Seg654.5	3.8345	6.588	2.3107	1.1443	2.082	1.5887	0.5685
evm.model.Seg65.6	2.8275	6.4595	0.3847	0.3253	0.4177	0.0	0.0
evm.model.Seg658.3.1.57f48f7d	1.248	0.7105	0.3213	0.1373	0.4483	0.1157	0.0
evm.model.Seg65.9.1.57f48f7d	12.071	2.6455	2.2557	0.996	1.9573	1.2037	1.1995
evm.model.Seg659.8	45.9215	249.822	5.664	4.3793	4.348	1.5557	1.081
evm.model.Seg6641.1	1.9665	2.514	1.222	0.3113	0.513	0.396	0.8455
evm.model.Seg6641.2	4.8695	1.525	0.1407	0.7157	0.4283	0.454	0.456
evm.model.Seg6643.2	0.208	0.238	0.1907	0.0067	0.0907	0.0743	0.1725
evm.model.Seg6682.1	0.22	0.851	1.6537	0.1603	0.3637	0.527	0.341
evm.model.Seg668.3	12.2695	22.145	17.4767	24.8013	3.0107	2.8347	8.2315
evm.model.Seg6685.1	0.3565	1.0905	0.1947	0.0623	0.3973	0.1233	0.7065
evm.model.Seg670.5	9.1955	1.2505	0.6153	0.5973	0.5967	0.9473	0.6055
evm.model.Seg6740.1	7.743	17.2305	1.1147	0.0	0.2213	0.0	0.8245
evm.model.Seg6748.3	0.273	0.9315	0.4767	0.0153	0.1107	0.1523	0.0
evm.model.Seg675.1	7.0885	1.8325	0.3013	0.408	0.805	1.42	0.347
evm.model.Seg6752.2	7.45	6.799	2.1527	0.3677	0.7157	1.7213	0.8385
evm.model.Seg6752.3	1.415	1.8015	0.495	0.1047	0.346	0.4377	0.0505
evm.model.Seg675.27	2.3395	3.508	2.8947	0.359	0.288	0.5357	0.308
evm.model.Seg675.28	14.0715	11.1645	11.3053	5.3967	3.269	1.8993	3.0195
