Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg5211.1	0.000	0.116	0.000	1.292	1.130	2.283	0.460	1.376	1.235	2.111	9.106	6.841	10.612	0.795	0.000	2.593	2.542	0.188
evm.model.Seg523.4.1.57f48f7c	17.765	18.661	8.525	28.610	68.590	54.922	291.607	60.641	65.792	56.927	54.117	92.040	91.845	48.009	47.232	78.217	42.963	5.294
evm.model.Seg526.3	293.094	627.377	231.031	95.940	563.858	706.951	2052.702	3604.469	4148.678	4142.751	4677.787	2899.671	2294.147	256.993	1716.187	2346.130	136.910	1017.904
evm.model.Seg5275.3	0.000	0.142	0.000	0.000	0.193	0.000	0.000	0.395	0.191	0.549	0.815	0.361	0.000	0.000	0.000	0.712	0.277	0.116
evm.model.Seg5276.2	34.180	22.652	18.731	22.624	18.220	9.081	60.316	67.041	71.706	76.342	89.484	103.196	106.568	75.886	50.254	37.401	40.814	71.320
evm.model.Seg5308.1	20.490	14.115	21.746	19.524	44.517	31.065	78.981	82.209	82.268	93.722	109.083	75.371	68.792	55.671	63.862	44.213	36.015	40.860
evm.model.Seg53.14	1.878	1.666	6.489	9.648	7.794	12.604	5.369	17.792	19.277	15.836	17.438	23.158	20.505	3.200	2.332	1.881	1.826	0.752
evm.model.Seg53.18	0.000	0.271	0.000	0.107	0.409	0.162	1.355	2.400	2.319	1.562	0.249	0.911	0.463	2.988	0.000	0.000	0.855	0.188
evm.model.Seg5328.2	0.000	0.000	0.000	0.328	0.000	0.000	0.281	2.016	2.410	3.552	7.463	8.138	10.984	0.000	0.000	1.041	0.000	0.000
evm.model.Seg5331.1	0.000	0.646	0.000	0.000	0.000	0.000	0.000	2.997	4.317	2.632	4.439	2.395	3.656	1.953	6.429	0.000	0.000	0.347
evm.model.Seg537.1	3.004	3.616	5.211	8.972	13.937	8.842	5.497	11.072	12.962	13.846	16.976	14.503	11.679	10.971	3.427	9.186	4.060	3.283
evm.model.Seg539.4	0.000	0.375	0.646	0.783	0.736	0.958	0.000	0.736	1.014	0.688	2.347	2.338	1.563	0.000	0.000	0.000	0.000	0.000
evm.model.Seg5407.3	34.258	24.912	20.537	17.542	15.900	4.814	2.020	58.998	82.389	103.123	119.881	106.477	113.375	134.270	7.017	13.879	158.773	63.452
evm.model.Seg5407.4	19.038	3.991	13.284	7.539	1.309	0.393	0.000	17.590	32.831	42.356	56.230	57.570	56.824	59.604	0.000	0.000	92.467	1.851
evm.model.Seg5437.1	0.000	1.214	0.000	0.121	0.610	0.385	0.102	1.920	2.610	1.720	3.286	1.870	2.647	1.000	4.157	0.000	1.841	5.829
evm.model.Seg5444.1	3.749	4.843	8.942	12.413	5.548	6.251	2.838	5.685	7.992	9.726	19.427	17.899	20.074	19.907	1.622	3.360	15.014	3.356
evm.model.Seg5474.2	2.328	2.996	0.264	0.449	2.677	0.889	0.000	17.952	23.715	25.311	65.584	48.079	58.122	10.711	1.278	5.990	15.300	12.077
evm.model.Seg549.7	3.710	3.074	6.058	6.187	18.443	8.713	1.406	7.701	10.412	11.865	18.716	15.857	13.416	13.911	1.379	4.602	9.892	2.603
evm.model.Seg550.11.1.57f48f7c	2.895	0.865	1.528	0.382	2.982	2.411	1.918	3.669	4.056	3.645	3.769	3.076	3.184	0.000	0.365	1.680	0.000	2.632
evm.model.Seg5521.1	4.890	3.526	6.739	12.695	62.157	12.031	8.489	38.486	40.783	29.040	23.527	34.568	39.578	58.000	13.344	17.039	23.781	2.820
evm.model.Seg552.4	1.638	2.015	10.491	3.944	6.336	7.790	2.634	7.371	11.576	9.726	14.208	13.790	12.035	14.144	0.527	2.319	11.902	2.285
evm.model.Seg5525.1	2.476	5.437	1.799	9.233	11.066	14.177	9.563	12.096	17.650	21.452	54.345	33.526	42.192	18.290	22.166	17.367	52.038	42.581
evm.model.Seg55.5	0.000	0.000	0.000	0.000	0.074	0.000	1.585	5.920	4.217	3.915	0.394	1.895	4.417	0.000	0.000	2.849	0.000	1.215
evm.model.Seg5552.1	2.080	16.802	0.063	0.670	28.728	0.274	4.423	583.264	749.650	807.091	1873.969	1944.897	2109.556	678.312	1634.539	1156.492	88.939	2024.164
evm.model.Seg555.9.3.57f48f7c	0.000	0.620	0.000	0.000	0.498	1.462	0.000	0.000	0.733	0.921	1.760	0.304	0.687	0.000	0.101	0.000	0.000	0.521
evm.model.Seg5563.1	17.106	16.272	23.525	24.231	28.342	28.928	43.901	65.729	64.608	105.875	115.241	117.560	95.831	17.262	26.648	56.248	30.037	28.001
evm.model.Seg5564.1	0.000	1.227	0.000	0.000	0.045	0.718	0.000	4.213	3.163	3.915	4.584	2.609	2.655	2.152	0.000	0.000	0.000	0.955
evm.model.Seg5618.4	0.000	1.124	0.000	0.000	2.558	0.000	0.716	10.176	11.265	7.430	7.035	7.604	9.826	0.000	8.964	22.736	0.000	0.000
evm.model.Seg5633.1	0.194	0.000	0.000	0.060	0.729	0.975	0.000	0.256	0.171	0.484	1.878	1.657	1.911	1.131	0.000	0.000	0.000	0.000
evm.model.Seg5642.1	1.242	7.955	1.904	2.022	2.543	2.916	4.730	20.214	20.813	14.506	3.272	9.967	16.799	0.000	7.240	3.379	0.000	0.000
evm.model.Seg5660.1	0.085	0.000	0.000	0.000	1.116	1.932	0.767	1.333	1.717	2.353	10.300	7.194	7.014	6.544	0.000	0.000	6.209	0.000
evm.model.Seg567.7	0.303	0.749	0.855	1.654	0.216	0.000	0.409	4.907	7.349	7.309	21.449	6.193	4.822	1.028	0.000	0.913	0.354	1.258
evm.model.Seg5697.1	0.000	0.258	0.083	0.536	1.651	1.907	9.972	3.648	4.337	3.227	5.723	5.061	4.880	4.255	15.433	12.930	4.507	6.248
evm.model.Seg5765.1	1.273	2.170	1.042	0.817	7.110	6.353	1.943	4.960	5.643	6.453	10.500	14.101	15.211	7.277	0.953	1.735	3.867	3.370
evm.model.Seg5789.1	0.132	0.129	0.083	0.154	0.818	0.154	0.358	0.971	1.596	2.018	3.383	2.961	3.110	0.911	0.000	0.822	0.154	0.130
evm.model.Seg582.20	0.000	1.692	0.000	0.000	0.402	0.000	0.000	0.000	0.000	0.707	3.659	3.708	3.375	2.302	0.000	0.000	1.579	1.302
evm.model.Seg5850.2	0.000	4.404	0.396	0.208	3.309	0.009	22.065	85.548	85.290	77.207	67.117	19.958	2.390	24.005	6.429	3.232	14.067	3.659
evm.model.Seg5862.1	0.000	0.258	0.000	0.000	0.885	0.436	0.179	1.024	1.727	2.464	3.341	2.633	1.158	0.747	0.000	0.000	0.878	0.000
evm.model.Seg5863.4	1.187	0.723	1.403	3.669	3.875	2.950	4.040	3.797	3.805	6.007	9.727	5.923	4.797	2.577	4.543	4.620	1.271	1.345
evm.model.Seg588.5	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.437	0.211	0.679	0.884	1.403	1.365	0.000	0.000	0.639	0.139	0.651
evm.model.Seg5904.1	0.000	1.227	0.153	0.000	2.655	1.975	0.614	0.352	0.321	0.939	2.575	2.420	2.465	0.000	0.000	0.000	0.000	0.000
evm.model.Seg590.5	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.056	0.324	0.377	0.314	0.000	0.000	0.438	0.000	0.000
evm.model.Seg590.8	0.380	0.284	1.105	1.366	4.410	4.156	7.670	9.301	6.145	5.319	2.092	5.307	4.185	4.413	0.000	0.694	1.394	0.174
evm.model.Seg59.2	0.039	0.000	0.153	0.074	0.402	0.556	0.307	0.213	0.472	0.567	2.188	0.689	0.703	1.110	1.075	0.365	0.763	0.347
evm.model.Seg5926.2	3.430	4.029	3.988	11.416	15.089	17.811	15.111	7.861	9.699	10.163	23.583	22.354	21.340	27.561	5.131	8.839	27.117	16.011
evm.model.Seg5988.1	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.384	0.843	0.772	0.476	0.533	0.447	0.000	0.000	0.000	0.277	0.000
evm.model.Seg5992.1	23.897	6.948	16.605	27.612	102.888	46.166	64.049	222.009	220.279	216.799	259.015	433.783	531.415	104.489	93.674	223.128	27.864	32.543
evm.model.Seg6016.1	0.062	0.039	0.000	0.000	0.669	0.000	0.000	0.043	0.070	0.130	2.713	1.362	0.935	0.199	0.000	0.365	0.069	0.072
evm.model.Seg604.1.1.57f48f7c	3.260	1.059	2.189	3.241	0.662	0.000	1.560	6.827	5.823	8.108	10.942	13.913	9.653	0.000	0.000	5.351	0.000	2.864
evm.model.Seg6046.2	1.381	1.395	1.362	0.723	7.028	6.721	13.858	13.120	11.074	9.950	6.441	6.374	10.546	1.343	4.421	5.990	0.231	0.940
evm.model.Seg6047.2	0.598	3.409	1.695	0.730	6.336	6.824	0.460	8.597	9.679	10.070	14.325	10.073	9.471	8.504	0.000	0.000	6.094	0.000
evm.model.Seg6049.2	24.704	16.182	35.127	33.022	59.056	31.766	12.017	118.541	123.734	147.766	135.400	121.965	126.700	60.186	13.162	15.121	84.009	25.890
evm.model.Seg61.3	12.876	12.772	17.487	27.498	24.727	31.707	7.057	30.742	38.343	41.054	64.528	46.249	44.847	28.774	12.614	13.423	6.278	17.053
evm.model.Seg616.19	1.017	1.924	0.278	0.328	49.990	45.285	47.301	55.990	85.832	32.443	21.166	81.269	112.647	3.940	12.939	36.908	5.685	0.492
evm.model.Seg6167.1	0.039	0.000	0.042	0.067	0.342	0.376	0.230	0.843	1.225	2.120	3.010	2.527	2.688	1.076	0.000	0.420	1.718	0.087
evm.model.Seg6181.1	3.236	0.697	9.359	12.105	1.331	0.000	0.102	12.918	16.044	14.506	15.568	29.359	29.107	25.129	0.000	1.589	13.882	0.000
evm.model.Seg6181.2	7.381	2.454	11.401	18.285	3.889	2.129	2.122	25.824	28.062	30.211	36.451	44.560	51.472	28.822	0.000	3.342	20.330	4.151
evm.model.Seg618.2	22.872	35.708	17.890	26.688	73.520	27.294	70.594	103.212	108.292	100.751	115.103	108.692	119.678	64.106	35.612	36.506	77.461	92.986
evm.model.Seg6223.2	1.770	1.808	0.681	2.698	11.891	21.454	1.304	15.414	21.456	13.437	33.614	27.883	24.367	28.939	0.000	1.790	53.556	0.709
evm.model.Seg6262.1	5.084	1.601	3.418	3.415	14.978	14.203	1.381	14.870	21.415	20.634	30.873	31.377	29.082	19.407	1.318	3.799	14.360	2.459
evm.model.Seg630.3	0.085	0.375	0.111	0.489	4.313	6.011	2.045	4.672	4.508	5.867	9.244	7.785	8.685	9.354	0.000	0.530	9.198	0.636
evm.model.Seg6308.1	1.288	3.681	2.446	2.397	2.439	1.103	2.608	7.307	9.267	9.401	24.349	30.770	26.079	9.114	5.009	6.027	5.208	8.910
evm.model.Seg63.1.1.57f48f7d	0.000	0.013	0.465	0.495	2.313	2.873	0.000	4.043	4.699	4.770	7.808	4.873	2.961	0.000	0.000	0.000	2.951	0.636
evm.model.Seg6348.1	0.931	0.000	1.007	2.310	6.284	2.822	0.844	1.643	0.914	3.152	9.099	14.815	8.561	13.088	0.000	0.804	4.145	2.227
evm.model.Seg638.3	0.000	0.000	0.000	0.000	0.290	0.043	0.281	1.920	1.747	2.380	1.643	2.248	2.531	2.398	0.000	0.000	1.780	2.112
evm.model.Seg639.3	0.248	5.734	0.855	0.569	6.574	2.728	2.582	4.576	5.251	4.361	12.185	16.899	12.424	9.278	5.557	13.149	11.841	11.282
evm.model.Seg639.7	0.000	0.000	0.000	0.000	1.547	0.838	0.537	0.565	0.924	0.223	1.222	1.920	1.481	2.268	0.000	1.278	2.727	0.000
evm.model.Seg639.7.1.57f48f7d	0.070	0.375	0.069	0.087	0.625	0.701	1.355	1.803	1.436	2.232	3.611	2.961	4.409	0.740	0.264	0.000	2.796	0.853
evm.model.Seg6421.1	0.000	0.000	0.000	0.000	0.007	0.000	0.179	4.181	3.323	2.167	0.131	1.436	2.258	0.000	0.264	1.534	0.000	0.000
evm.model.Seg6421.2	0.078	0.220	0.000	0.000	0.082	0.000	0.205	0.459	0.602	0.651	0.055	0.271	0.513	0.267	0.000	0.000	0.092	0.101
evm.model.Seg6422.1	0.000	0.103	0.090	0.067	0.513	0.051	0.000	1.344	2.982	2.641	3.431	2.543	0.918	0.493	1.075	1.972	0.424	1.389
evm.model.Seg6430.1	0.000	0.000	1.056	1.533	13.141	6.977	2.761	10.336	10.502	5.365	16.334	32.649	19.495	5.695	0.000	0.000	23.404	0.000
evm.model.Seg6449.1	12.014	8.472	11.561	18.640	60.714	49.501	7.696	33.377	33.544	31.755	62.954	63.025	61.348	87.549	14.967	45.656	35.814	4.411
evm.model.Seg6.5	0.450	0.852	1.251	6.347	7.890	7.978	8.591	3.541	3.223	3.199	14.435	8.056	10.670	6.188	7.362	11.377	7.503	3.428
evm.model.Seg656.2	0.147	1.485	0.111	0.194	0.402	0.291	0.460	0.864	0.793	1.023	1.029	0.746	0.959	0.000	0.750	0.000	0.139	0.521
evm.model.Seg6564.1	0.000	0.258	0.104	0.000	1.190	0.812	1.483	4.597	3.645	4.119	11.363	7.949	9.744	0.528	0.000	0.000	0.000	0.868
evm.model.Seg6564.1.1.57f48f7d	0.000	0.943	0.000	0.000	1.963	0.402	2.991	3.211	4.669	4.473	1.015	7.941	6.410	0.000	0.000	0.000	0.616	0.665
evm.model.Seg6.6.1.57f48f7c	0.194	0.116	0.000	0.375	0.164	0.188	0.000	0.085	0.131	0.000	1.111	0.902	1.026	2.097	0.000	0.584	0.424	0.000
evm.model.Seg6632.1	0.419	0.452	0.389	0.495	0.625	0.462	0.741	0.416	0.592	0.577	1.712	1.600	2.043	0.870	0.649	1.205	0.285	0.391
evm.model.Seg663.6	0.295	3.358	0.063	0.355	0.416	0.402	0.537	1.696	2.058	1.386	2.078	1.714	1.836	0.000	0.000	1.479	0.062	0.709
evm.model.Seg6639.1	0.264	1.485	0.702	0.549	1.428	1.248	1.457	5.995	6.626	5.105	1.719	1.665	1.232	0.000	0.000	6.410	1.317	1.128
evm.model.Seg6658.1	2.833	3.074	6.329	2.886	6.894	2.924	0.000	13.568	9.488	12.758	12.482	11.763	14.979	3.604	0.000	0.000	9.275	0.000
evm.model.Seg670.3	0.248	5.411	0.389	0.455	8.262	5.584	17.770	31.862	41.656	50.064	32.115	34.716	31.158	11.807	48.591	43.647	23.096	25.875
evm.model.Seg6720.2	0.186	0.000	0.000	0.087	0.208	0.000	0.000	0.000	0.070	0.065	0.352	0.722	1.307	0.562	0.000	1.406	0.270	0.000
evm.model.Seg675.26	18.433	13.379	11.853	15.828	717.956	1618.241	531.847	1267.574	910.472	692.289	452.233	602.777	815.741	2.241	2.819	204.318	1.649	2.864
evm.model.Seg6811.2	0.140	0.284	0.174	2.096	1.487	1.796	1.841	1.419	2.209	1.916	1.325	3.601	8.222	1.967	2.738	1.991	3.767	0.752
evm.model.Seg684.8	2.810	0.865	5.746	7.278	13.356	14.536	1.662	12.736	14.578	18.225	18.370	13.207	17.684	5.551	0.000	0.950	8.905	0.362
evm.model.Seg6858.1	0.000	0.775	0.000	0.000	1.116	0.616	2.557	7.637	6.697	6.890	7.566	7.424	8.503	8.305	0.000	0.000	15.962	0.000
evm.model.Seg6878.2	469.041	1216.851	346.592	292.835	577.467	596.217	2214.268	1433.977	1281.421	1232.832	900.530	1159.804	1275.246	233.893	1196.995	1551.120	420.783	563.848
evm.model.Seg688.1	0.000	3.590	0.188	0.275	0.922	0.342	1.739	2.176	3.273	3.850	5.675	3.265	1.232	2.042	1.115	1.826	0.701	3.630
evm.model.Seg6901.1	1.521	1.188	0.459	0.891	0.937	0.522	0.614	1.589	2.600	2.938	11.646	11.657	6.601	0.274	7.179	9.222	0.277	0.289
evm.model.Seg690.3	0.667	0.891	0.577	0.690	1.056	1.300	1.585	1.888	2.349	2.836	4.653	4.085	3.821	1.425	1.562	0.767	3.128	3.920
evm.model.Seg6941.1	1.638	2.092	0.688	2.143	4.046	7.157	2.685	5.205	8.002	3.747	16.417	18.908	20.703	2.556	6.327	13.514	2.612	5.236
evm.model.Seg695.2	0.093	6.212	0.118	0.087	0.364	0.530	0.895	3.765	3.785	3.589	3.355	3.166	3.457	0.000	1.034	1.954	0.532	0.550
evm.model.Seg698.3	0.419	4.520	0.604	0.288	1.599	3.771	25.671	17.078	17.028	13.511	7.394	10.147	11.001	0.000	35.957	12.163	1.587	0.000
evm.model.Seg700.2	1.071	2.944	0.771	1.111	1.792	1.206	2.582	5.781	6.998	6.156	3.417	2.592	2.440	1.857	1.095	1.662	1.741	0.506
evm.model.Seg7028.2	1.187	1.666	1.570	2.290	4.760	4.934	0.358	2.304	2.811	2.678	2.665	6.776	6.170	0.000	0.000	1.607	0.000	0.000
evm.model.Seg705.6	3.330	2.325	6.955	10.927	4.470	5.883	2.608	8.971	10.462	11.382	12.923	11.813	13.383	15.542	2.981	5.278	16.925	7.622
evm.model.Seg7056.3	0.000	0.039	0.820	0.187	0.669	0.043	1.202	3.947	2.942	2.492	6.296	12.034	13.557	4.050	0.892	5.789	1.171	0.014
evm.model.Seg7057.1	22.818	9.828	36.753	38.144	79.901	75.564	28.739	74.391	79.216	76.519	64.514	68.464	64.433	75.845	4.360	11.834	45.683	8.808
evm.model.Seg707.2	1.389	2.828	1.744	2.678	6.849	8.183	2.915	3.808	5.552	5.923	16.734	15.955	13.416	4.201	2.880	5.625	3.413	0.550
evm.model.Seg7094.1	0.000	0.000	0.000	0.000	2.343	0.000	0.000	7.456	21.897	17.277	40.759	47.070	39.148	0.000	0.000	0.000	0.000	0.000
evm.model.Seg7129.1	0.000	4.662	0.000	0.000	0.000	0.000	3.349	29.163	35.441	29.254	16.727	40.327	44.541	50.209	0.000	2.557	62.454	0.000
evm.model.Seg72.13	156.652	171.812	90.980	92.954	487.192	260.681	107.873	313.477	388.951	329.397	330.895	315.477	287.784	263.510	49.423	123.124	132.211	11.831
evm.model.Seg722.2.1.57f48f7d	0.000	0.000	0.813	0.891	1.145	0.581	2.531	1.984	2.691	2.752	2.306	1.460	3.201	0.000	0.000	2.319	0.701	0.000
evm.model.Seg725.1	0.000	1.989	0.000	0.107	0.037	0.043	0.230	0.053	0.040	0.567	2.299	1.747	0.736	0.000	0.000	1.808	0.000	0.000
evm.model.Seg7299.1	0.070	0.129	0.076	0.094	0.022	0.000	0.179	0.843	0.813	0.660	0.628	0.566	1.042	0.562	0.000	0.438	0.524	0.116
evm.model.Seg731.10	1.506	3.396	2.439	1.667	7.452	9.269	6.392	8.640	8.223	8.043	3.880	11.181	17.411	0.569	0.000	1.370	3.628	1.157
evm.model.Seg7338.1	0.000	20.960	0.000	4.801	891.233	640.716	5272.189	711.394	1936.153	620.568	224.138	637.369	553.408	5.955	32.671	260.438	4.075	0.000
evm.model.Seg734.1	1.560	0.297	2.508	2.377	17.417	7.713	2.531	4.885	4.398	4.780	6.020	12.297	13.714	12.136	1.399	2.739	12.341	2.112
evm.model.Seg737.2	25.915	34.158	11.762	8.711	83.909	81.524	56.301	129.304	198.241	197.021	527.778	513.346	522.184	165.244	101.705	124.950	184.750	354.025
evm.model.Seg737.2.1.57f48f7d	25.915	34.158	11.762	8.711	83.909	81.524	56.301	129.304	198.241	197.021	527.778	513.346	522.184	165.244	101.705	124.950	184.750	354.025
evm.model.Seg7387.2	5.736	3.784	4.196	3.375	15.654	6.430	9.742	11.115	11.405	12.219	20.359	16.505	15.095	20.140	8.964	8.474	11.039	11.932
evm.model.Seg7435.2	11.036	3.319	24.741	32.045	92.298	87.527	4.679	20.886	26.546	22.047	63.789	109.660	107.411	35.825	8.558	49.363	16.239	5.496
evm.model.Seg7441.2	23.819	60.323	26.394	24.974	70.553	24.823	12.298	115.181	160.972	80.397	53.800	52.517	56.079	8.223	0.000	12.857	3.698	28.739
evm.model.Seg7472.1	105.669	422.905	93.161	119.227	289.381	240.655	195.726	385.169	432.937	354.643	284.110	473.618	592.449	45.255	89.091	218.142	64.449	28.971
evm.model.Seg7499.1	0.256	1.924	0.327	2.029	24.207	30.364	12.707	30.315	39.447	30.221	75.504	62.656	64.152	45.385	5.699	12.564	100.548	1.244
evm.model.Seg7514.2	0.109	0.000	0.000	0.000	0.007	0.000	0.153	0.672	0.361	0.930	0.545	0.189	0.132	0.000	0.000	0.000	0.593	0.000
evm.model.Seg7544.2.1.57f48f7d	0.000	0.000	0.146	0.194	0.595	0.086	0.000	0.672	1.155	1.478	4.791	2.682	4.830	1.590	0.000	3.543	1.641	0.434
evm.model.Seg764.3	0.411	0.000	0.660	0.904	1.331	1.257	0.000	0.576	0.542	1.544	3.873	3.929	4.425	1.590	0.000	0.000	2.719	0.000
evm.model.Seg764.3.2.57f48f7d	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.080	5.070	4.891	12.834	11.706	10.604	7.922	0.000	0.000	2.974	0.000
evm.model.Seg764.6.1.57f48f7d	0.458	0.529	0.000	0.763	0.506	0.650	0.230	1.995	1.516	2.790	4.570	3.782	3.912	5.037	0.994	0.694	7.211	1.432
evm.model.Seg765.7.1.57f48f7e	0.000	0.000	0.347	0.000	0.208	0.479	0.000	0.085	0.251	0.195	0.973	0.328	0.629	1.103	0.081	0.128	0.740	0.000
evm.model.Seg7663.2.1.57f48f7e	0.000	0.000	0.000	0.000	0.684	0.308	0.000	0.245	0.221	0.121	0.283	0.746	1.092	0.000	0.000	0.000	0.763	0.000
evm.model.Seg766.4	0.528	1.162	0.327	0.536	3.406	0.872	0.793	42.497	71.997	80.183	252.008	185.121	212.382	11.355	2.332	16.582	20.207	34.192
evm.model.Seg7671.1	0.202	0.000	0.000	0.000	0.565	0.000	5.011	2.571	2.199	25.199	54.379	37.004	32.597	9.621	0.973	4.054	14.745	0.000
evm.model.Seg770.1	1.397	1.369	0.855	1.828	7.065	7.927	0.972	3.189	3.865	3.348	22.333	21.099	17.767	7.641	3.630	8.419	2.280	4.035
evm.model.Seg775.9	0.000	0.839	0.000	0.000	1.153	0.000	1.739	5.365	5.592	4.807	4.349	4.897	5.542	1.980	7.646	5.807	2.981	8.620
evm.model.Seg7770.1	0.000	0.000	0.000	1.332	4.953	1.796	0.895	3.040	4.086	4.147	2.444	6.694	6.857	3.714	0.000	0.000	0.847	0.000
evm.model.Seg777.2	0.962	1.614	1.751	6.187	10.374	6.687	0.588	8.469	10.291	12.814	16.431	13.724	12.622	13.157	0.892	1.096	10.415	0.289
evm.model.Seg78.2	0.047	0.207	0.049	0.040	4.492	3.677	0.614	0.533	0.753	0.865	7.269	6.357	3.962	3.001	6.307	3.744	0.000	0.101
evm.model.Seg782.5	13.233	23.569	6.670	10.298	4.559	6.781	1.099	9.387	14.990	15.919	64.838	51.303	50.943	21.414	12.371	13.076	5.015	5.568
evm.model.Seg787.8	0.869	0.775	0.868	0.924	0.654	1.539	0.000	1.856	2.128	1.655	1.926	1.148	1.150	0.000	0.000	0.164	0.000	0.463
evm.model.Seg7981.2	0.000	0.000	2.223	0.000	1.353	2.232	0.000	13.536	6.616	17.677	19.924	13.765	18.213	0.000	0.000	0.000	0.000	4.889
evm.model.Seg798.13	0.124	0.568	0.153	0.000	0.000	0.000	0.000	0.224	0.211	0.000	0.387	0.648	1.390	1.048	0.000	0.000	0.000	0.000
evm.model.Seg800.12.1.57f48f7e	0.955	4.714	0.660	0.328	4.053	2.411	6.009	1.461	1.355	2.622	6.075	9.860	9.785	2.679	4.421	0.000	7.758	3.457
evm.model.Seg800.13	1.389	0.814	0.160	0.944	0.744	0.975	0.000	0.000	0.612	0.493	3.887	3.503	2.357	2.364	0.000	0.000	2.527	0.000
evm.model.Seg80.10	7.272	5.347	3.189	5.082	6.165	0.000	12.631	26.880	33.212	27.719	44.970	68.587	72.647	0.000	0.000	3.762	0.000	0.000
evm.model.Seg803.4	0.279	0.736	0.368	0.529	1.599	0.385	0.332	5.291	8.293	10.098	30.279	32.345	38.429	5.688	1.379	4.018	5.547	4.455
evm.model.Seg806.6	0.489	0.349	0.723	0.449	0.818	0.060	0.281	1.365	1.626	1.748	6.144	5.373	4.574	2.789	0.608	3.232	3.813	0.391
evm.model.Seg80.8	1.343	0.994	4.189	8.369	3.458	1.402	0.051	3.083	4.307	4.315	21.608	19.704	16.096	15.343	1.501	7.232	9.329	4.368
evm.model.Seg811.16	1.343	1.214	1.626	1.727	18.347	3.523	1.330	3.829	4.528	4.408	8.105	12.674	12.109	8.662	3.123	6.556	5.893	3.891
evm.model.Seg81.2	25.527	9.014	40.067	199.051	241.436	328.729	377.823	336.699	264.626	203.837	289.626	430.010	447.693	164.682	26.587	61.398	324.903	39.211
evm.model.Seg8121.1	0.000	0.000	0.000	0.000	0.104	0.000	0.767	4.171	3.946	2.278	8.795	4.996	6.377	8.950	0.000	0.000	6.641	0.000
evm.model.Seg814.6.1.57f48f7e	0.264	0.000	0.271	0.924	0.245	1.120	0.000	0.000	0.974	1.869	1.181	1.567	3.110	0.000	0.000	0.000	0.000	1.114
evm.model.Seg81.6	57.627	33.112	89.917	120.285	136.606	111.520	164.737	169.240	169.617	186.300	172.265	161.102	155.583	79.415	76.882	96.388	89.856	66.721
evm.model.Seg822.3	0.365	0.465	2.473	2.203	5.964	4.558	0.332	1.675	2.600	3.896	32.481	33.707	33.218	25.505	1.541	6.903	9.776	0.738
evm.model.Seg828.6	0.000	0.065	0.028	0.000	0.059	0.034	0.307	1.920	2.018	2.027	1.823	1.600	1.423	0.576	1.866	0.767	1.071	2.184
evm.model.Seg831.14	0.706	0.065	0.188	0.094	0.967	0.838	0.409	1.536	1.697	2.287	1.105	1.993	1.927	2.049	1.136	0.913	0.701	0.000
evm.model.Seg8478.1	4.424	3.125	10.762	12.755	35.020	65.089	46.995	120.642	118.061	120.716	94.241	97.462	104.872	66.868	0.000	7.707	76.066	0.767
evm.model.Seg852.3	6.698	9.841	8.428	7.017	42.033	14.742	53.847	36.502	26.606	27.162	22.091	31.804	41.820	28.623	9.978	15.669	15.099	15.302
evm.model.Seg859.15	3.299	2.583	4.870	4.459	17.796	34.716	4.781	23.915	17.339	13.102	6.980	14.183	12.705	12.609	0.000	1.424	4.761	0.853
evm.model.Seg867.3	0.062	0.000	0.042	0.221	0.907	0.761	0.051	1.109	1.616	1.739	6.482	5.307	4.243	1.487	0.122	0.804	0.585	0.318
evm.model.Seg868.2	15.879	77.073	10.713	9.534	17.067	13.143	81.000	93.847	102.288	104.499	246.672	240.943	208.619	90.297	233.749	218.690	60.744	319.761
evm.model.Seg87.2	0.039	0.478	0.028	0.040	1.472	1.975	7.185	42.881	49.889	58.935	55.091	41.303	43.557	53.601	20.605	23.029	48.287	105.266
evm.model.Seg8754.2	0.404	0.077	0.257	0.462	0.640	1.385	12.554	7.989	6.004	3.617	3.652	5.972	8.073	3.111	6.064	11.724	0.948	0.116
evm.model.Seg880.2.1.57f48f7e	0.000	0.000	2.015	2.879	2.692	0.000	0.000	1.291	4.136	3.134	0.000	4.815	5.294	4.660	0.000	0.000	3.713	0.000
evm.model.Seg888.18	0.310	0.168	0.125	0.141	0.506	0.624	0.614	1.120	1.365	1.227	3.079	1.846	2.159	0.932	0.284	0.000	1.233	0.607
evm.model.Seg8888.1	0.000	0.155	0.000	0.000	0.007	0.017	0.051	0.416	0.462	0.298	0.166	0.287	0.554	0.000	0.000	0.274	0.000	0.000
