	early planula	late planula	polyp	early strobila	late strobila	ephyra	juvenile
evm.model.Seg4678.2	0.6705	0.4475	0.6823	3.083	2.079	0.863	1.0635
evm.model.Seg468.7	13.462	16.255	26.8693	56.4067	39.3253	19.7393	17.4325
evm.model.Seg4724.2	0.1175	0.106	0.0817	1.8403	1.876	0.767	0.5125
evm.model.Seg4739.2	0.271	0.0	1.1693	7.7023	3.9437	2.2523	2.2035
evm.model.Seg4750.1	4.606	3.485	48.4883	50.6803	118.4217	37.3517	47.9675
evm.model.Seg4751.1	22.3695	43.0385	42.0847	136.1603	137.443	41.1457	49.4675
evm.model.Seg478.3	2.907	0.4125	19.0253	83.0733	34.5013	8.8167	36.1015
evm.model.Seg4800.2	2.613	1.512	3.3023	6.6667	5.4403	3.8703	7.246
evm.model.Seg4819.1	0.7465	0.9555	9.372	4.3793	14.3207	4.563	10.67
evm.model.Seg4826.2	1.059	0.4885	0.8397	2.3847	3.3037	0.863	3.837
evm.model.Seg4840.1	1.107	2.2605	0.6447	0.752	3.423	0.8587	2.104
evm.model.Seg4911.1	2.1715	1.07	1.7217	4.4633	6.836	1.5387	1.2555
evm.model.Seg494.9	3.897	1.9635	1.8803	1.1427	11.7397	8.157	2.3525
evm.model.Seg496.5	0.6565	2.3415	3.719	4.191	8.5927	4.264	3.751
evm.model.Seg497.2	36.0145	11.164	18.7197	67.9073	85.468	14.121	50.551
evm.model.Seg503.5	0.0	0.945	1.1737	9.9003	7.7487	1.8	0.827
evm.model.Seg503.5.1.57f48f7c	0.0	0.945	1.1737	9.9003	7.7487	1.8	0.827
evm.model.Seg507.1	0.3875	0.059	0.7387	2.1213	1.2707	0.8133	0.413
evm.model.Seg5087.2	1.5295	2.8505	9.5317	11.0793	26.038	6.1747	2.3225
evm.model.Seg5096.1	3.5525	1.8195	6.6213	10.045	9.7397	6.7243	4.0985
evm.model.Seg513.8	0.153	0.0885	0.4933	1.0453	2.678	1.1753	2.44
evm.model.Seg515.10	0.1005	0.1115	0.237	1.8977	1.757	0.294	0.347
evm.model.Seg5180.1	0.2235	0.1805	0.4453	2.0583	4.9497	1.623	1.837
evm.model.Seg5180.3	0.354	0.102	0.1527	0.5913	1.972	1.438	0.5275
evm.model.Seg52.1	97.951	80.319	59.5123	170.1693	379.2303	128.994	170.2285
evm.model.Seg5211.1	0.058	0.646	1.291	1.574	8.853	1.1293	1.365
evm.model.Seg523.4.1.57f48f7c	18.213	18.5675	138.373	61.12	79.334	57.8193	24.1285
evm.model.Seg526.3	460.2355	163.4855	1107.837	3965.2993	3290.535	1439.77	577.407
evm.model.Seg5275.3	0.071	0.0	0.0643	0.3783	0.392	0.2373	0.1965
evm.model.Seg5276.2	28.416	20.6775	29.2057	71.6963	99.7493	54.5137	56.067
evm.model.Seg5308.1	17.3025	20.635	51.521	86.0663	84.4153	54.582	38.4375
evm.model.Seg53.14	1.772	8.0685	8.589	17.635	20.367	2.471	1.289
evm.model.Seg53.18	0.1355	0.0535	0.642	2.0937	0.541	0.996	0.5215
evm.model.Seg5328.2	0.0	0.164	0.0937	2.6593	8.8617	0.347	0.0
evm.model.Seg5331.1	0.323	0.0	0.0	3.3153	3.4967	2.794	0.1735
evm.model.Seg537.1	3.31	7.0915	9.4253	12.6267	14.386	7.8613	3.6715
evm.model.Seg539.4	0.1875	0.7145	0.5647	0.8127	2.0827	0.0	0.0
evm.model.Seg5407.3	29.585	19.0395	7.578	81.5033	113.2443	51.722	111.1125
evm.model.Seg5407.4	11.5145	10.4115	0.5673	30.9257	56.8747	19.868	47.159
evm.model.Seg5437.1	0.607	0.0605	0.3657	2.0833	2.601	1.719	3.835
evm.model.Seg5444.1	4.296	10.6775	4.879	7.801	19.1333	8.2963	9.185
evm.model.Seg5474.2	2.662	0.3565	1.1887	22.326	57.2617	5.993	13.6885
evm.model.Seg549.7	3.392	6.1225	9.5207	9.9927	15.9963	6.6307	6.2475
evm.model.Seg550.11.1.57f48f7c	1.88	0.955	2.437	3.79	3.343	0.6817	1.316
evm.model.Seg5521.1	4.208	9.717	27.559	36.103	32.5577	29.461	13.3005
evm.model.Seg552.4	1.8265	7.2175	5.5867	9.5577	13.3443	5.6633	7.0935
evm.model.Seg5525.1	3.9565	5.516	11.602	17.066	43.3543	19.2743	47.3095
evm.model.Seg55.5	0.0	0.0	0.553	4.684	2.2353	0.9497	0.6075
evm.model.Seg5552.1	9.441	0.3665	11.1417	713.335	1976.1407	1156.4477	1056.5515
evm.model.Seg555.9.3.57f48f7c	0.31	0.0	0.6533	0.5513	0.917	0.0337	0.2605
evm.model.Seg5563.1	16.689	23.878	33.7237	78.7373	109.544	33.386	29.019
evm.model.Seg5564.1	0.6135	0.0	0.2543	3.7637	3.2827	0.7173	0.4775
evm.model.Seg5618.4	0.562	0.0	1.0913	9.6237	8.155	10.5667	0.0
evm.model.Seg5633.1	0.097	0.03	0.568	0.3037	1.8153	0.377	0.0
evm.model.Seg5642.1	4.5985	1.963	3.3963	18.511	10.0127	3.5397	0.0
evm.model.Seg5660.1	0.0425	0.0	1.2717	1.801	8.1693	2.1813	3.1045
evm.model.Seg567.7	0.526	1.2545	0.2083	6.5217	10.8213	0.647	0.806
evm.model.Seg5697.1	0.129	0.3095	4.51	3.7373	5.2213	10.8727	5.3775
evm.model.Seg5765.1	1.7215	0.9295	5.1353	5.6853	13.2707	3.3217	3.6185
evm.model.Seg5789.1	0.1305	0.1185	0.4433	1.5283	3.1513	0.5777	0.142
evm.model.Seg582.20	0.846	0.0	0.134	0.2357	3.5807	0.7673	1.4405
evm.model.Seg5850.2	2.202	0.302	8.461	82.6817	29.8217	11.222	8.863
evm.model.Seg5862.1	0.129	0.0	0.5	1.7383	2.3773	0.249	0.439
evm.model.Seg5863.4	0.955	2.536	3.6217	4.5363	6.8157	3.9133	1.308
evm.model.Seg588.5	0.0	0.0	0.0	0.4423	1.2173	0.213	0.395
evm.model.Seg5904.1	0.6135	0.0765	1.748	0.5373	2.4867	0.0	0.0
evm.model.Seg590.5	0.0	0.0	0.0	0.0187	0.3383	0.146	0.0
evm.model.Seg590.8	0.332	1.2355	5.412	6.9217	3.8613	1.7023	0.784
evm.model.Seg59.2	0.0195	0.1135	0.4217	0.4173	1.1933	0.85	0.555
evm.model.Seg5926.2	3.7295	7.702	16.0037	9.241	22.4257	13.8437	21.564
evm.model.Seg5988.1	0.0	0.0	0.01	0.6663	0.4853	0.0	0.1385
evm.model.Seg5992.1	15.4225	22.1085	71.0343	219.6957	408.071	140.4303	30.2035
evm.model.Seg6016.1	0.0505	0.0	0.223	0.081	1.67	0.188	0.0705
evm.model.Seg604.1.1.57f48f7c	2.1595	2.715	0.7407	6.9193	11.5027	1.7837	1.432
evm.model.Seg6046.2	1.388	1.0425	9.2023	11.3813	7.787	3.918	0.5855
evm.model.Seg6047.2	2.0035	1.2125	4.54	9.4487	11.2897	2.8347	3.047
evm.model.Seg6049.2	20.443	34.0745	34.2797	130.0137	128.0217	29.4897	54.9495
evm.model.Seg61.3	12.824	22.4925	21.1637	36.713	51.8747	18.2703	11.6655
evm.model.Seg616.19	1.4705	0.303	47.5253	58.0883	71.694	17.929	3.0885
evm.model.Seg6167.1	0.0195	0.0545	0.316	1.396	2.7417	0.4987	0.9025
evm.model.Seg6181.1	1.9665	10.732	0.4777	14.4893	24.678	8.906	6.941
evm.model.Seg6181.2	4.9175	14.843	2.7133	28.0323	44.161	10.7213	12.2405
evm.model.Seg618.2	29.29	22.289	57.136	104.085	114.491	45.408	85.2235
evm.model.Seg6223.2	1.789	1.6895	11.5497	16.769	28.6213	10.243	27.1325
evm.model.Seg6262.1	3.3425	3.4165	10.1873	18.973	30.444	8.1747	8.4095
evm.model.Seg630.3	0.23	0.3	4.123	5.0157	8.5713	3.2947	4.917
evm.model.Seg6308.1	2.4845	2.4215	2.05	8.6583	27.066	6.7167	7.059
evm.model.Seg63.1.1.57f48f7d	0.0065	0.48	1.7287	4.504	5.214	0.0	1.7935
evm.model.Seg6348.1	0.4655	1.6585	3.3167	1.903	10.825	4.6307	3.186
evm.model.Seg638.3	0.0	0.0	0.2047	2.0157	2.1407	0.7993	1.946
evm.model.Seg639.3	2.991	0.712	3.9613	4.7293	13.836	9.328	11.5615
evm.model.Seg639.7	0.0	0.0	0.974	0.5707	1.541	1.182	1.3635
evm.model.Seg639.7.1.57f48f7d	0.2225	0.078	0.8937	1.8237	3.6603	0.3347	1.8245
evm.model.Seg6421.1	0.0	0.0	0.062	3.2237	1.275	0.5993	0.0
evm.model.Seg6421.2	0.149	0.0	0.0957	0.5707	0.2797	0.089	0.0965
evm.model.Seg6422.1	0.0515	0.0785	0.188	2.3223	2.2973	1.18	0.9065
evm.model.Seg6430.1	0.0	1.2945	7.6263	8.7343	22.826	1.8983	11.702
evm.model.Seg6449.1	10.243	15.1005	39.3037	32.892	62.4423	49.3907	20.1125
evm.model.Seg6.5	0.651	3.799	8.153	3.321	11.0537	8.309	5.4655
evm.model.Seg656.2	0.816	0.1525	0.3843	0.8933	0.9113	0.25	0.33
evm.model.Seg6564.1	0.129	0.052	1.1617	4.1203	9.6853	0.176	0.434
evm.model.Seg6564.1.1.57f48f7d	0.4715	0.0	1.7853	4.1177	5.122	0.0	0.6405
evm.model.Seg6.6.1.57f48f7c	0.155	0.1875	0.1173	0.072	1.013	0.8937	0.212
evm.model.Seg6632.1	0.4355	0.442	0.6093	0.5283	1.785	0.908	0.338
evm.model.Seg663.6	1.8265	0.209	0.4517	1.7133	1.876	0.493	0.3855
evm.model.Seg6639.1	0.8745	0.6255	1.3777	5.9087	1.5387	2.1367	1.2225
evm.model.Seg6658.1	2.9535	4.6075	3.2727	11.938	13.0747	1.2013	4.6375
evm.model.Seg670.3	2.8295	0.422	10.5387	41.194	32.663	34.6817	24.4855
evm.model.Seg6720.2	0.093	0.0435	0.0693	0.045	0.7937	0.656	0.135
evm.model.Seg675.26	15.906	13.8405	956.0147	956.7783	623.5837	69.7927	2.2565
evm.model.Seg6811.2	0.212	1.135	1.708	1.848	4.3827	2.232	2.2595
evm.model.Seg684.8	1.8375	6.512	9.8513	15.1797	16.4203	2.167	4.6335
evm.model.Seg6858.1	0.3875	0.0	1.4297	7.0747	7.831	2.7683	7.981
evm.model.Seg6878.2	842.946	319.7135	1129.3173	1316.0767	1111.86	994.0027	492.3155
evm.model.Seg688.1	1.795	0.2315	1.001	3.0997	3.3907	1.661	2.1655
evm.model.Seg6901.1	1.3545	0.675	0.691	2.3757	9.968	5.5583	0.283
evm.model.Seg690.3	0.779	0.6335	1.3137	2.3577	4.1863	1.2513	3.524
evm.model.Seg6941.1	1.865	1.4155	4.6293	5.6513	18.676	7.4657	3.924
evm.model.Seg695.2	3.1525	0.1025	0.5963	3.713	3.326	0.996	0.541
evm.model.Seg698.3	2.4695	0.446	10.347	15.8723	9.514	16.04	0.7935
evm.model.Seg700.2	2.0075	0.941	1.86	6.3117	2.8163	1.538	1.1235
evm.model.Seg7028.2	1.4265	1.93	3.3507	2.5977	5.2037	0.5357	0.0
evm.model.Seg705.6	2.8275	8.941	4.3203	10.2717	12.7063	7.9337	12.2735
evm.model.Seg7056.3	0.0195	0.5035	0.638	3.127	10.629	3.577	0.5925
evm.model.Seg7057.1	16.323	37.4485	61.4013	76.7087	65.8037	30.6797	27.2455
evm.model.Seg707.2	2.1085	2.211	5.9823	5.0943	15.3683	4.2353	1.9815
evm.model.Seg7094.1	0.0	0.0	0.781	15.5433	42.3257	0.0	0.0
evm.model.Seg7129.1	2.331	0.0	1.1163	31.286	33.865	17.5887	31.227
evm.model.Seg72.13	164.232	91.967	285.2487	343.9417	311.3853	145.3523	72.021
evm.model.Seg722.2.1.57f48f7d	0.0	0.852	1.419	2.4757	2.3223	0.773	0.3505
evm.model.Seg725.1	0.9945	0.0535	0.1033	0.22	1.594	0.6027	0.0
evm.model.Seg7299.1	0.0995	0.085	0.067	0.772	0.7453	0.3333	0.32
evm.model.Seg731.10	2.451	2.053	7.7043	8.302	10.824	0.6463	2.3925
evm.model.Seg7338.1	10.48	2.4005	2268.046	1089.3717	471.6383	99.688	2.0375
evm.model.Seg734.1	0.9285	2.4425	9.2203	4.6877	10.677	5.4247	7.2265
evm.model.Seg737.2	30.0365	10.2365	73.9113	174.8553	521.1027	130.633	269.3875
evm.model.Seg737.2.1.57f48f7d	30.0365	10.2365	73.9113	174.8553	521.1027	130.633	269.3875
evm.model.Seg7387.2	4.76	3.7855	10.6087	11.5797	17.3197	12.526	11.4855
evm.model.Seg7435.2	7.1775	28.393	61.5013	23.1597	93.62	31.2487	10.8675
evm.model.Seg7441.2	42.071	25.684	35.8913	118.85	54.132	7.0267	16.2185
evm.model.Seg7472.1	264.287	106.194	241.9207	390.9163	450.059	117.496	46.71
evm.model.Seg7499.1	1.09	1.178	22.426	33.3277	67.4373	21.216	50.896
evm.model.Seg7514.2	0.0545	0.0	0.0533	0.6543	0.2887	0.0	0.2965
evm.model.Seg7544.2.1.57f48f7d	0.0	0.17	0.227	1.1017	4.101	1.711	1.0375
evm.model.Seg764.3	0.2055	0.782	0.8627	0.8873	4.0757	0.53	1.3595
evm.model.Seg764.3.2.57f48f7d	0.0	0.0	0.0	4.0137	11.7147	2.6407	1.487
evm.model.Seg764.6.1.57f48f7d	0.4935	0.3815	0.462	2.1003	4.088	2.2417	4.3215
evm.model.Seg765.7.1.57f48f7e	0.0	0.1735	0.229	0.177	0.6433	0.4373	0.37
evm.model.Seg7663.2.1.57f48f7e	0.0	0.0	0.3307	0.1957	0.707	0.0	0.3815
evm.model.Seg766.4	0.845	0.4315	1.6903	64.8923	216.5037	10.0897	27.1995
evm.model.Seg7671.1	0.101	0.0	1.8587	9.9897	41.3267	4.8827	7.3725
evm.model.Seg770.1	1.383	1.3415	5.3213	3.4673	20.3997	6.5633	3.1575
evm.model.Seg775.9	0.4195	0.0	0.964	5.2547	4.9293	5.1443	5.8005
evm.model.Seg7770.1	0.0	0.666	2.548	3.7577	5.3317	1.238	0.4235
evm.model.Seg777.2	1.288	3.969	5.883	10.5247	14.259	5.0483	5.352
evm.model.Seg78.2	0.127	0.0445	2.9277	0.717	5.8627	4.3507	0.0505
evm.model.Seg782.5	18.401	8.484	4.1463	13.432	55.6947	15.6203	5.2915
evm.model.Seg787.8	0.822	0.896	0.731	1.8797	1.408	0.0547	0.2315
evm.model.Seg7981.2	0.0	1.1115	1.195	12.6097	17.3007	0.0	2.4445
evm.model.Seg798.13	0.346	0.0765	0.0	0.145	0.8083	0.3493	0.0
evm.model.Seg800.12.1.57f48f7e	2.8345	0.494	4.1577	1.8127	8.5733	2.3667	5.6075
evm.model.Seg800.13	1.1015	0.552	0.573	0.3683	3.249	0.788	1.2635
evm.model.Seg80.10	6.3095	4.1355	6.2653	29.2703	62.068	1.254	0.0
evm.model.Seg803.4	0.5075	0.4485	0.772	7.894	33.6843	3.695	5.001
evm.model.Seg806.6	0.419	0.586	0.3863	1.5797	5.3637	2.2097	2.102
evm.model.Seg80.8	1.1685	6.279	1.637	3.9017	19.136	8.0253	6.8485
evm.model.Seg811.16	1.2785	1.6765	7.7333	4.255	10.9627	6.1137	4.892
evm.model.Seg81.2	17.2705	119.559	315.996	268.3873	389.1097	84.2223	182.057
evm.model.Seg8121.1	0.0	0.0	0.2903	3.465	6.7227	2.9833	3.3205
evm.model.Seg814.6.1.57f48f7e	0.132	0.5975	0.455	0.9477	1.9527	0.0	0.557
evm.model.Seg81.6	45.3695	105.101	137.621	175.0523	162.9833	84.2283	78.2885
evm.model.Seg822.3	0.415	2.338	3.618	2.7237	33.1353	11.3163	5.257
evm.model.Seg828.6	0.0325	0.014	0.1333	1.9883	1.6153	1.0697	1.6275
evm.model.Seg831.14	0.3855	0.141	0.738	1.84	1.675	1.366	0.3505
evm.model.Seg8478.1	3.7745	11.7585	49.0347	119.8063	98.8583	24.8583	38.4165
evm.model.Seg852.3	8.2695	7.7225	36.874	30.09	31.905	18.09	15.2005
evm.model.Seg859.15	2.941	4.6645	19.0977	18.1187	11.2893	4.6777	2.807
evm.model.Seg867.3	0.031	0.1315	0.573	1.488	5.344	0.8043	0.4515
evm.model.Seg868.2	46.476	10.1235	37.07	100.2113	232.078	180.912	190.2525
evm.model.Seg87.2	0.2585	0.034	3.544	50.5683	46.6503	32.4117	76.7765
evm.model.Seg8754.2	0.2405	0.3595	4.8597	5.87	5.899	6.9663	0.532
evm.model.Seg880.2.1.57f48f7e	0.0	2.447	0.8973	2.8537	3.3697	1.5533	1.8565
evm.model.Seg888.18	0.239	0.133	0.5813	1.2373	2.3613	0.4053	0.92
evm.model.Seg8888.1	0.0775	0.0	0.025	0.392	0.3357	0.0913	0.0
evm.model.Seg894.10.1.57f48f7e	0.168	0.0765	0.5383	1.6657	2.1077	0.434	1.3675
evm.model.Seg895.4.1.57f48f7e	0.0	0.0	1.2543	5.666	1.862	0.0	0.0
evm.model.Seg895.8	1.4685	5.0845	9.5413	5.9807	8.6563	9.18	10.2315
evm.model.Seg904.7	0.946	1.654	2.3047	3.0527	6.557	1.9793	2.802
evm.model.Seg905.2	1.554	4.855	4.0157	4.3487	9.0877	2.4867	3.4545
evm.model.Seg909.17	9.655	19.396	12.7853	78.2877	25.015	13.4867	10.5575
evm.model.Seg914.9	3.8115	0.8425	4.9387	13.2193	10.4633	2.088	3.0815
evm.model.Seg922.3	7.2935	35.3365	48.9843	70.2267	50.3983	19.23	23.655
evm.model.Seg932.12	1.715	1.5065	4.946	6.704	6.0603	4.5767	1.898
evm.model.Seg938.5	214.5815	97.468	233.4887	528.3487	375.8367	299.5097	485.9285
evm.model.Seg939.1	0.5105	0.358	0.8403	1.2647	2.5803	1.247	2.2465
evm.model.Seg943.7	5.4745	2.58	3.5813	9.5967	22.6117	6.5353	2.879
evm.model.Seg9438.1	0.1035	0.0	0.5067	1.7597	2.571	2.6427	2.7195
evm.model.Seg9440.1	0.569	1.1335	6.3643	3.9963	10.7377	3.6697	7.38
evm.model.Seg949.2	0.6555	2.1815	0.5697	4.7533	6.6843	1.136	1.926
evm.model.Seg949.3	0.111	0.416	0.2773	2.206	3.5117	0.441	0.9365
evm.model.Seg951.4	0.0385	0.027	0.041	0.0233	0.304	0.0343	0.066
evm.model.Seg954.16	31.107	60.4365	623.4223	276.587	259.1803	121.0803	67.4885
evm.model.Seg960.12	0.929	0.245	1.304	2.9403	4.4157	1.8423	2.2955
evm.model.Seg9602.1	5.538	16.283	59.0907	58.0377	78.9377	32.929	32.7735
evm.model.Seg961.1	0.439	0.278	8.159	3.006	2.8073	1.2827	0.2375
evm.model.Seg961.2	7.5165	21.617	66.2927	72.343	70.92	12.3847	3.621
evm.model.Seg971.9	0.8395	0.5455	1.0453	15.166	4.625	1.2113	1.432
evm.model.Seg976.3	0.292	0.8235	2.4997	2.1533	4.846	2.7273	4.5055
evm.model.Seg981.2	3.1475	3.1525	2.6923	12.4967	55.7147	8.7363	10.844
evm.model.Seg9950.1	24.2675	1.9605	5.5643	31.22	20.2013	4.2837	3.5845
evm.model.Seg996.2	1.8295	0.4135	0.7607	1.6457	3.1877	1.1783	1.0315
evm.model.Seg997.6	0.629	2.743	4.7873	4.307	4.2643	8.1033	5.5675
